57071 123700
8118 11059 115995
25913 8118 172674
54342 8118 46120
32182 8118 33922
8118 30984 96796
8118 44469 156825
8118 26151 27456
8118 55452 22341
8118 8645 48799
30446 8118 182630
40260 8118 17983
27752 8118 38231
8118 27792 37644
8118 5232 76650
8118 24635 191541
30136 8118 184164
802 8118 11818
8118 53930 136684
8118 43726 182143
8118 45285 56667
8118 3646 197261
14351 8118 68177
8118 23052 42511
12743 8118 127466
8118 34275 146008
8118 5850 179169
8118 4378 7367
13698 8118 19621
24379 8118 196973
5952 8118 44749
8118 39967 63171
8118 55395 121578
8118 48251 141663
8118 37171 145290
8118 45177 11028
41478 8118 191144
49078 8118 84681
8118 31264 155563
8118 41702 53105
40228 8118 53191
8118 18106 12474
50417 8118 141702
3375 8118 87815
21116 8118 48214
42534 8118 101796
8118 2068 169132
8118 35596 138
8118 2015 77093
8118 453 165742
8118 1918 141900
8118 30387 124884
8118 8579 9120
8118 8385 66343
51829 8118 82491
23518 8118 50663
8118 55309 59777
8118 42493 146813
53827 8118 59442
18185 8118 4516
9591 8118 2981
8118 51438 119754
8118 6326 155502
8118 47708 66886
1761 8118 190389
20470 8118 105550
8118 12511 120304
48141 8118 86576
8118 34660 87768
30304 8118 188498
8630 8118 129490
8118 43228 51503
36106 8118 34692
8118 36559 56917
8118 19201 89733
20934 8118 1732
8118 39444 56167
8118 25545 68874
3233 8118 49511
27614 8118 16566
46817 8118 5311
25284 8118 178919
8118 5750 165418
8118 14668 198536
38842 8118 92902
29355 8118 179317
8118 48099 153218
33618 8118 26261
17861 8118 21291
8118 7509 112084
32313 8118 132769
8118 12008 152272
40096 8118 171683
44884 8118 24960
8118 28015 74370
47751 8118 33861
35614 8118 34673
29064 8118 121923
26739 8118 120779
6059 8118 65517
789 8118 154926
8118 1954 6515
39279 8118 96324
41207 8118 191383
10393 8118 50136
8118 48698 46157
8118 54288 137068
8118 10567 140317
8118 4907 39493
13300 8118 41639
8118 52223 151386
53205 8118 119463
8118 20039 92004
4079 8118 133205
19792 8118 195720
8118 33006 119287
8118 38669 148026
8118 5244 1795
8118 33458 186697
8118 54333 16008
8118 31893 137170
28114 8118 129297
8118 11459 53091
8118 23482 193934
8118 29965 10202
29561 8118 69672
46981 8118 27862
8118 24837 146253
20066 8118 52265
52898 8118 58983
8118 1706 34227
48445 8118 86057
819 8118 135291
10432 8118 196120
8118 9156 41443
8118 52647 22551
35289 8118 177898
8118 27015 108467
8118 40533 35857
8118 13485 88293
35679 8118 57078
8118 48234 37780
8118 1270 16985
8118 35729 110206
8118 35809 50445
16290 8118 168103
8118 54350 90311
8118 17263 23701
8118 24472 184570
8118 24469 186023
12215 8118 153487
43929 8118 21174
19243 8118 183359
8118 23148 51493
24555 8118 4042
8118 48750 36746
38973 8118 148728
8118 33921 73569
6239 8118 98969
8118 6687 173858
8118 6137 199288
43927 8118 156999
8118 53136 156049
8118 15661 151641
13525 8118 499
8118 55015 92025
2110 8118 122143
40345 8118 137648
8118 39346 156382
8118 13351 33539
8118 4255 43447
46533 8118 66891
8118 21627 3090
8118 21252 156165
1680 8118 151512
8118 7688 113223
6056 8118 166914
15510 8118 116955
4630 8118 3101
55882 8118 54698
38852 8118 27032
8118 21981 105289
54145 8118 102539
8118 27442 7187
8118 12492 161811
8118 2156 13527
8118 6112 117537
12996 8118 90612
8118 21238 134425
8118 55293 74966
7253 8118 168186
8118 18720 91834
14598 8118 52110
20111 8118 79928
8118 16004 151513
8118 39034 28775
8118 51151 55537
8118 2340 28312
8118 13324 96272
8118 22158 164664
8118 28523 96452
12926 8118 85308
43992 8118 154256
42134 8118 50089
10745 8118 39328
8118 49737 87235
54329 8118 146477
8118 40827 131565
3101 8118 157852
48057 8118 77073
49230 8118 17784
13072 8118 21850
1712 8118 173668
8118 4340 185649
8118 20394 19344
37101 8118 109158
8118 38429 180035
8118 2362 121582
8118 24862 35020
8118 46554 183839
8118 11435 181919
36130 8118 53462
43023 8118 9686
26101 8118 86335
8118 7924 114164
15959 8118 120929
33376 8118 1249
1692 8118 135002
11368 8118 191658
8118 33947 116020
38194 8118 1358
8118 6844 73419
8118 45519 40121
11629 8118 191261
5964 8118 37677
8118 4297 120466
8118 44051 64507
8118 16385 165007
8118 36663 71653
46549 8118 16823
52849 8118 161397
46379 8118 199977
50622 8118 89842
54744 8118 151775
22999 8118 62223
28062 8118 124444
600 8118 132859
8367 8118 186824
8118 957 41808
31320 8118 173640
8118 35948 77211
20417 8118 9086
8118 12603 78138
8118 25018 163466
8118 50402 92612
9756 8118 94394
8118 23264 141138
1007 8118 63899
41404 8118 18684
8118 3570 56013
43337 8118 75484
8118 25544 94355
8118 17015 631
8118 23016 169372
45728 8118 102153
8118 26423 157086
8118 26044 116249
8118 5572 157569
8118 31229 46505
37276 8118 37414
29672 8118 23349
22294 8118 59388
47336 8118 93051
27640 8118 153325
8118 30964 28333
56980 8118 115248
26001 8118 199215
54836 8118 93131
49410 8118 64402
8118 41724 48915
28521 8118 190534
24963 8118 140953
8118 9561 94925
54454 8118 106548
8118 28308 96184
8118 41338 166800
8118 13308 167226
8118 22872 57760
8118 15818 45208
8118 9099 135989
8118 45384 138559
13396 8118 121887
29594 8118 2843
37552 8118 72831
8118 10919 149860
8118 18526 155657
8118 15640 132107
48995 8118 182884
8118 42941 136535
15599 8118 172545
37527 8118 60209
8118 53879 122293
43487 8118 166554
8118 326 130167
8118 48199 56873
8118 29671 163935
8118 18415 168710
8118 29158 97082
11517 8118 188704
8118 2771 97031
46703 8118 50396
8118 25108 53345
8118 13030 129291
5554 8118 117816
33604 8118 76899
8118 23338 2579
34789 8118 84622
8118 12457 74649
8118 52341 69628
8118 23005 83216
22114 8118 16834
25771 8118 68846
8118 2802 65784
23204 8118 75768
8118 4725 175778
8118 37931 119621
8118 25531 138565
8118 3504 114581
27358 8118 123455
8118 20845 190270
8118 17225 70418
8118 46638 29191
8118 45493 106612
8118 25267 189840
50340 8118 64127
20513 8118 191989
8118 35772 28620
37904 8118 58785
8118 39673 156620
53483 8118 20076
18365 8118 112059
8118 27645 37479
31907 8118 32352
38631 8118 192421
8118 23459 187769
39888 8118 103117
8118 6984 134449
9804 8118 166498
54768 8118 57050
8118 30095 129992
54861 8118 172123
8118 16618 176055
11098 8118 157127
11746 8118 180522
17063 8118 48563
36055 8118 137551
8513 8118 72431
47126 8118 117413
8118 52437 83643
56675 8118 3996
8118 55450 51652
44722 8118 19568
23739 8118 37588
55826 8118 196178
8118 55493 6655
8118 26366 101271
8118 22370 167392
7823 8118 36524
13361 8118 158961
8118 24419 191453
8118 54697 8941
8118 8795 86088
43963 8118 85790
41912 8118 177122
5855 8118 37814
8118 43512 110710
16808 8118 102064
8118 31078 127276
5220 8118 32457
538 8118 55950
8118 53100 58450
18922 8118 99863
8118 41400 147123
8118 53451 116046
8118 46211 15302
8118 22657 192541
8118 5678 80969
8118 659 114533
31826 8118 155159
8118 31671 27764
8118 19909 92961
8118 31834 81094
8118 4016 146253
25549 8118 173597
8118 49942 73525
9207 8118 107156
36402 8118 86963
54116 8118 167981
18023 8118 113479
37400 8118 126133
8118 19021 31787
8118 55078 160567
8118 14090 172739
53071 8118 26125
41128 8118 104246
14049 8118 155341
8118 4316 9151
8118 30289 140405
38711 8118 181491
8118 46565 148995
8118 10855 194189
6899 8118 992
8118 23578 54125
32066 8118 187317
8118 16590 23828
2303 8118 126522
8118 8219 49500
8118 38723 130895
11486 8118 23816
8118 37091 86281
42222 8118 91657
52504 8118 143569
8118 15436 189506
8118 44767 185210
1960 8118 20775
6471 8118 149133
8118 48980 23884
4743 8118 140257
44131 8118 5669
36089 8118 179187
8118 36103 50364
30805 8118 33633
8118 35928 68791
13379 8118 42975
8118 40092 82848
812 8118 61594
8118 6975 74925
8118 20787 7870
26587 8118 36974
5295 8118 43775
37792 8118 193961
8118 17687 189193
33449 8118 140841
8118 34807 71251
43067 8118 121070
54011 8118 84641
8118 50726 124033
8118 19745 72948
8118 34413 132586
8118 29655 104134
39791 8118 141718
8118 40108 185651
385 8118 192151
56498 8118 67364
8118 5495 41686
8118 18643 96536
8118 35746 189312
8118 6309 81485
8118 51656 39106
8118 26036 64449
27588 8118 175954
5334 8118 54695
39934 8118 157204
8118 8646 193971
8515 8118 57452
8118 23341 175290
8960 8118 30240
8118 20983 52954
6085 8118 68353
54077 8118 64571
8118 12155 149909
53498 8118 84929
8118 3790 136238
364 8118 102902
8118 22888 196191
8118 18030 19707
8118 13027 171106
8118 55183 80951
8118 14957 156446
20639 8118 163089
19411 8118 146804
17669 8118 195314
8118 9689 177970
56566 8118 131335
25990 8118 25853
8118 8935 87320
56901 8118 195825
49254 8118 114588
13813 8118 16759
36537 8118 114407
8118 52916 180522
38145 8118 16466
37097 8118 145446
8118 40441 196243
8118 50050 17795
8118 41682 2741
47210 8118 62653
48812 8118 156595
8118 40198 97146
8118 52728 94109
19311 8118 111946
8118 5590 129317
6286 8118 110873
44168 8118 193431
50098 8118 135731
8856 8118 6870
8118 13572 167509
15474 8118 8970
8118 56256 112460
4602 8118 10926
45075 8118 64247
491 8118 27094
8118 38514 75013
8118 55421 183092
7702 8118 156025
45759 8118 172545
8118 24411 170259
29192 8118 163922
8118 10038 116778
8118 56923 86816
844 8118 181543
8118 36499 17723
7418 8118 184424
42360 8118 144287
8118 50721 164276
30352 8118 167814
27317 8118 53638
8118 11442 128274
12532 8118 112518
21625 8118 175651
8118 55950 85482
8118 18640 161346
55116 8118 5844
8118 30317 99588
8118 53093 163218
29309 8118 191438
8118 8114 192357
8118 23517 34951
4680 8118 188496
8118 28087 10580
8118 17607 22873
8253 8118 121092
8118 47472 162357
8118 44560 94254
47624 8118 136765
8118 35219 36806
29927 8118 164839
10241 8118 136244
3251 8118 43157
15135 8118 9740
9086 8118 1340
8118 17481 89885
8118 36302 134936
7257 8118 182054
8118 17475 95127
9313 8118 11287
53548 8118 69537
8118 38517 100883
53787 8118 104868
8152 8118 113150
8118 16694 160531
18331 8118 137464
42613 8118 121136
36304 8118 152198
56348 8118 199874
8118 26544 61294
8118 25496 190569
13366 8118 124815
8118 22146 140528
15869 8118 182158
8118 36711 137962
8118 29043 191856
8118 30890 37665
8118 31581 87170
8118 1784 21180
6987 8118 100262
46166 8118 66114
36758 8118 60896
27319 8118 139929
43016 8118 136391
8118 24659 117483
5899 8118 64263
8118 55798 159003
8118 6315 98880
56552 8118 179582
8118 30318 171799
8118 15067 73319
8118 12060 24947
26911 8118 61585
37967 8118 175907
8118 40310 24676
8118 40226 52815
24019 8118 141186
17822 8118 90547
8118 12186 137378
8118 31141 150014
42602 8118 4108
8118 24992 154886
7616 8118 72302
15835 8118 94119
8118 6740 9562
8118 23272 3338
8118 8585 62553
27366 8118 83335
15451 8118 69868
5146 8118 15039
572 8118 6007
2604 8118 183569
8118 8643 57276
8118 55822 34188
8118 14778 119103
8118 42907 10561
8118 13768 171134
32579 8118 142665
8118 18140 57298
8118 6798 165231
27256 8118 94129
39302 8118 114139
8118 14705 176746
8118 36386 151416
8118 20653 106568
6432 8118 13410
21850 8118 182604
6990 8118 76936
21316 8118 198980
8118 29278 48644
14274 8118 58883
1483 8118 181971
8118 13318 32702
11765 8118 84273
8118 55011 48869
46371 8118 108085
51077 8118 150331
28187 8118 186145
55467 8118 96906
8118 6951 114306
23443 8118 181061
8118 10508 110425
12044 8118 161765
15767 8118 162452
8118 3925 130212
8118 39783 33970
8118 34509 24492
7857 8118 149173
8118 45302 150736
54938 8118 86274
8118 38863 87989
8118 38102 110381
2295 8118 39433
8118 56439 63640
9286 8118 180035
8118 23125 25107
8118 39576 96532
8118 26415 199860
32877 8118 120826
8118 24809 184557
22285 8118 36697
8118 14672 4687
693 8118 141965
17904 8118 108910
21445 8118 111510
8118 2668 3145
46884 8118 72680
41476 8118 164903
23963 8118 31992
7943 8118 149536
46600 8118 188527
8118 18653 161070
8118 13649 71480
26488 8118 29867
8118 21796 115981
8118 43287 91778
8118 48585 123388
8118 631 134287
8118 10571 159418
16570 8118 109156
46053 8118 109893
8118 13294 32506
41521 8118 29901
15388 8118 65415
8118 9267 87265
8118 33950 146707
8118 7766 141656
8118 55713 135650
8118 21858 8181
8118 51666 167899
8118 55942 142095
8118 44530 3179
8118 46051 22539
8118 35478 1367
27049 8118 24914
25774 8118 186091
56010 8118 36175
8118 54336 118090
4451 8118 195052
41036 8118 182318
31434 8118 12937
56795 8118 53662
11123 8118 26833
8118 28476 87453
4556 8118 46515
36261 8118 143322
8118 32143 39142
14157 8118 191710
8118 26000 14053
38592 8118 156768
43721 8118 113686
40801 8118 92418
46246 8118 168676
25066 8118 158884
22133 8118 10931
5417 8118 153228
46831 8118 82129
25253 8118 180268
8118 43428 129357
8118 10439 108932
32529 8118 125707
6820 8118 79034
8118 4726 7653
8118 31806 181083
8118 27048 104217
55700 8118 140308
8118 28668 132384
33706 8118 176707
8118 1867 101142
8118 36661 40550
52190 8118 184823
8118 36264 150935
40677 8118 17339
8118 17345 53911
8118 44377 179502
8118 32011 42119
31347 8118 18693
8118 33929 83775
35817 8118 144155
8118 43472 194253
7309 8118 102676
43324 8118 91602
53310 8118 16495
44066 8118 89185
8118 23177 162075
8118 52731 88988
8118 8618 89899
27492 8118 155455
2509 8118 17082
51258 8118 80612
8118 51572 11442
36545 8118 97740
8118 50587 130491
41813 8118 54350
8118 3175 98224
38821 8118 179046
49321 8118 122905
8118 7476 123565
56664 8118 128093
8118 11618 23480
8118 55900 8541
55832 8118 187495
54221 8118 67149
8118 4857 102832
4985 8118 103483
55142 8118 104626
5234 8118 144085
36181 8118 163597
8118 24928 81339
8118 19125 81248
16605 8118 98926
8118 12903 175982
47502 8118 34883
42998 8118 186634
39285 8118 141537
8118 46920 88222
41309 8118 38194
4110 8118 120321
8118 56577 143312
51962 8118 112535
8118 32128 119305
8118 44393 13364
1089 8118 12011
52419 8118 186167
8118 31976 196180
8118 55530 109829
8118 51851 94802
8118 40894 99939
16854 8118 199839
8118 45224 36879
3002 8118 162605
39581 8118 80121
8118 28462 12294
8118 36172 27917
8118 25053 103877
34000 8118 28138
54903 8118 33011
8118 11271 87358
23060 8118 8
44631 8118 199977
22348 8118 21827
13695 8118 63432
44266 8118 123213
45443 8118 38369
8118 9374 11994
4922 8118 115960
8118 13703 144057
8118 15860 115008
8118 50054 192465
27915 8118 166152
8118 16632 102537
8118 33392 12196
14293 8118 137006
8118 27124 2257
54794 8118 51869
53153 8118 5703
35151 8118 183469
8118 38462 162745
8118 779 167545
39640 8118 187276
39555 8118 136953
8118 49354 131747
8118 51757 151366
8118 7094 55986
1723 8118 185566
8118 28632 22895
8118 29758 116275
17484 8118 138152
8118 14257 188364
29370 8118 19904
17571 8118 186651
8118 46436 190340
53905 8118 20709
8118 13984 26411
8118 34865 24853
8118 43621 29914
8118 23478 89023
42626 8118 127088
8118 53111 181203
40870 8118 174025
36307 8118 175154
8118 25164 138842
8118 39845 74670
53588 8118 128502
8118 35656 171677
51145 8118 70797
35791 8118 52872
8118 22851 175083
19547 8118 129883
15112 8118 181187
12943 8118 160223
8118 47839 24770
8118 9940 194625
10033 8118 143023
8118 53026 88303
9787 8118 83475
8118 21058 118207
56777 8118 26438
13557 8118 14031
8118 14647 155939
8118 21563 114696
8118 7118 94128
20924 8118 11125
8118 8341 186113
30782 8118 10165
8118 526 43347
15696 8118 79743
8118 53469 99823
8118 8655 42961
8118 21285 22577
14535 8118 48942
8118 48689 189576
16687 8118 140210
19196 8118 103050
8118 14654 10279
48945 8118 103742
8118 30458 25040
28755 8118 199751
8118 31468 160212
8118 4931 74766
8118 21890 115076
28420 8118 102589
56573 8118 51525
43697 8118 197734
31412 8118 166781
8118 35130 127579
24806 8118 136376
8118 3340 143425
9277 8118 7510
5555 8118 148180
8118 4940 132953
10168 8118 106370
8118 31478 79981
55754 8118 48202
54219 8118 21222
31903 8118 11945
54802 8118 22184
35457 8118 102071
6372 8118 1103
38208 8118 21396
12706 8118 106075
33383 8118 122438
50910 8118 62989
8118 45333 51295
970 8118 187142
7962 8118 96531
8118 49189 42206
50609 8118 62894
36216 8118 168403
34265 8118 91308
8118 49842 187988
43114 8118 169205
8118 19959 104892
8118 2417 117591
33280 8118 98049
46007 8118 80304
55602 8118 60884
1128 8118 648
34705 8118 161485
10867 8118 187106
8118 1649 150533
8118 20537 24748
8118 11560 46791
8118 47354 179868
8118 4411 89275
46444 8118 50052
15371 8118 193379
8118 18958 70355
31530 8118 46164
8118 15206 155334
19683 8118 32962
34725 8118 120833
8118 44157 192851
33752 8118 63889
8118 4834 10178
8118 45166 105037
901 8118 23929
8118 48662 148723
8118 14367 15504
24112 8118 145382
28433 8118 111425
8118 29160 199940
8118 47422 93686
25897 8118 46600
8118 55076 113062
27737 8118 158380
33059 8118 49025
50227 8118 138953
8118 33819 188119
8118 24376 37140
45991 8118 132297
41769 8118 31166
8118 14005 29736
8118 33202 110417
43265 8118 30357
53856 8118 13260
561 8118 76949
13914 8118 18221
56797 8118 112983
1988 8118 65733
1750 8118 26656
8118 39789 57029
33904 8118 3063
40502 8118 136368
8118 17890 56944
21892 8118 51816
28219 8118 99653
8118 289 70691
8118 4573 137534
54233 8118 71234
8118 38626 100221
8118 5771 80744
8118 6825 126398
8118 26481 1630
52405 8118 99644
41267 8118 155522
8118 7892 131536
43728 8118 89383
8118 15138 182465
31773 8118 157778
8118 21544 87374
8118 19910 39758
8118 33440 9589
8118 20215 60440
8118 28338 10254
8118 11617 154107
25149 8118 158032
8118 54715 124424
8118 7506 115635
8118 28325 89475
24701 8118 131860
956 8118 123238
8118 49753 135259
4964 8118 18371
24847 8118 138937
8118 3911 46769
38015 8118 149032
12089 8118 66328
8118 30191 72997
8118 35501 50407
8118 12035 129989
6393 8118 20010
8118 32528 165456
37128 8118 11063
50947 8118 4696
31344 8118 31001
8118 10615 164971
13729 8118 194314
35913 8118 95499
8118 28737 170866
29648 8118 37353
20500 8118 186603
8118 48777 160150
8118 3179 18434
8118 29149 190152
8118 50351 76334
8118 35970 45888
8118 1465 108725
56663 8118 68881
8220 8118 144359
8772 8118 140597
50397 8118 182533
8118 56970 181738
15330 8118 119911
8118 12841 93110
8118 18200 185099
8118 16846 75360
51302 8118 914
54292 8118 100838
38154 8118 110083
45265 8118 197182
8118 39250 12072
8118 25338 169228
4417 8118 153713
49160 8118 58712
510 8118 182276
12682 8118 178669
8118 26462 509
44877 8118 96377
8118 46943 162286
8118 42769 169767
24497 8118 133796
45957 8118 155692
96 8118 32325
8118 48248 17028
8118 37092 92858
8118 33963 6505
8118 23988 193939
54580 8118 50229
8118 2443 155252
44338 8118 162208
32589 8118 178581
30219 8118 2329
8118 27421 185708
11970 8118 153304
8118 20037 40861
8118 29562 53571
45788 8118 4144
10603 8118 113913
14477 8118 110791
8118 9246 34995
8118 50702 29992
8118 22169 92825
47442 8118 50403
22661 8118 181601
8118 55258 92928
2279 8118 196010
8118 8298 16074
8118 24471 14918
8118 40987 115470
46918 8118 87196
32258 8118 106889
2203 8118 138744
8118 31274 23082
11172 8118 104418
824 8118 165299
8118 35967 127388
31502 8118 26643
33071 8118 82801
8118 9503 102047
8118 6451 86278
51538 8118 188952
8118 36805 60078
38956 8118 55864
35843 8118 183860
8118 6678 148533
8118 25055 75824
40299 8118 53164
39794 8118 102523
8118 34874 194375
8118 7368 148650
8118 15350 161065
8118 40076 126258
8118 22965 120700
5991 8118 102665
8118 56155 132779
50884 8118 69384
3975 8118 98571
8118 7042 148118
52920 8118 6175
35086 8118 75432
47690 8118 16205
8118 8921 172302
35340 8118 71996
8118 50430 98576
8118 49789 35100
15201 8118 75086
37799 8118 100237
8118 53399 156174
8118 34419 68624
8118 25846 110299
40405 8118 33757
23622 8118 86497
50420 8118 94247
10516 8118 52569
47823 8118 109185
8118 12828 155799
7498 8118 31657
29258 8118 4942
8118 45146 17825
12392 8118 187703
8118 46243 156261
49582 8118 180653
8118 50483 35777
49032 8118 95023
8118 1068 26638
1022 8118 179734
8118 21220 146060
45401 8118 67079
8118 37127 133933
8118 33892 160493
23321 8118 83256
6294 8118 37032
9119 8118 171387
685 8118 63411
12052 8118 155743
3376 8118 101234
8118 24973 175393
40237 8118 148695
8118 5887 118857
8118 50459 10149
35982 8118 194406
8118 50464 138132
53764 8118 66315
8118 25875 59115
8118 51423 27233
47256 8118 152582
8118 3684 99910
8118 34036 65297
8118 55954 160502
44414 8118 66619
8118 33713 90097
30920 8118 99613
13180 8118 144050
32478 8118 23224
2979 8118 133253
8118 8544 113986
43222 8118 97453
8118 49926 37247
8118 15117 100504
46151 8118 165367
8118 15017 124638
8118 2987 29433
8118 37580 160245
19842 8118 169782
23131 8118 43261
16110 8118 4340
8118 43592 100022
8118 35302 79184
8118 18970 10380
8118 29103 88988
29916 8118 180908
8118 9480 145762
8118 12088 51096
8118 12152 11584
8118 2401 72605
8118 53307 135080
50647 8118 5736
51140 8118 80789
8118 52797 138213
8118 25826 52958
8118 21066 164443
3262 8118 171449
37247 8118 178821
27260 8118 160101
35603 8118 116015
6136 8118 120807
5763 8118 28944
8118 42515 93851
8118 54495 78626
15814 8118 127474
8118 24749 191104
8118 16294 120376
42953 8118 20265
47878 8118 49101
11014 8118 76946
12993 8118 143072
44137 8118 102823
20333 8118 158581
8118 40945 113359
8118 50114 36959
8118 5010 23062
28375 8118 53520
10498 8118 167151
8118 54644 196035
8118 14320 115132
8118 45538 88052
8118 35122 92781
8118 7734 67407
55540 8118 101661
3661 8118 85588
8118 32887 149217
31389 8118 163336
8118 22794 67289
2035 8118 176759
46695 8118 15206
8118 27106 29622
30284 8118 73749
8118 53575 172529
8118 42096 89786
8118 55323 123609
15202 8118 119111
8118 46937 11256
12348 8118 34501
8118 27307 192464
36572 8118 145913
3862 8118 61162
50738 8118 141129
8118 44411 170537
19084 8118 182601
20463 8118 171266
8118 56389 5284
8118 11424 107104
8118 45509 119049
51817 8118 125300
8118 50796 194700
8118 53334 186128
8118 51712 185557
8118 30037 23615
36974 8118 12869
48759 8118 30566
1226 8118 45939
8755 8118 164076
41721 8118 50870
8118 5942 165763
30417 8118 169554
36630 8118 9256
16768 8118 149269
25709 8118 169846
8118 56584 114431
33954 8118 29912
35577 8118 28302
8118 28827 18003
8118 27894 121141
8118 33658 120600
8118 23959 70861
8118 52114 46924
8118 17040 40839
11366 8118 19188
9060 8118 49216
8118 13251 110658
8118 19096 71911
8118 5116 185493
8118 55666 139264
4458 8118 100048
32306 8118 14902
8118 26504 97804
6072 8118 184655
8118 16945 12260
22642 8118 54124
11542 8118 107057
15669 8118 20520
19717 8118 105510
8118 19958 154653
15709 8118 183510
8118 21984 156436
8118 27902 103781
8946 8118 186286
8118 56640 43937
8118 35513 37803
8118 33219 177618
13585 8118 29815
20826 8118 181389
8118 46627 189912
5383 8118 69196
8118 13345 44791
3460 8118 74251
8118 10162 10774
50394 8118 4373
1732 8118 48120
11270 8118 179350
8118 16561 95854
8118 55157 62153
33993 8118 175569
8118 10995 171983
26309 8118 103976
17 8118 37463
8118 30166 87767
34041 8118 17727
8118 37220 56046
7133 8118 190149
37359 8118 46648
22555 8118 102655
8118 5070 22734
8118 31064 175757
8118 45396 30938
8118 42093 110964
9694 8118 163948
8118 50023 77605
15864 8118 173966
16996 8118 24650
23055 8118 46259
8118 2751 74903
26111 8118 127977
52605 8118 125308
24998 8118 70411
7376 8118 161665
8118 7345 160379
8118 29853 101118
8118 18833 108337
33453 8118 88758
8118 2026 57701
8118 12860 195405
8118 30084 79115
40826 8118 125232
9956 8118 140296
8118 26755 11784
8118 11067 14832
8118 14036 142334
13517 8118 29172
8118 2640 67629
32679 8118 109484
8118 56059 197637
14839 8118 28523
34124 8118 166585
8118 11414 87743
18817 8118 104197
8118 2956 140511
8118 50581 166095
41430 8118 21028
34264 8118 11138
8118 39466 195294
56456 8118 180439
33864 8118 38852
16002 8118 60437
31820 8118 2859
22223 8118 140730
8118 44182 118738
8118 30931 79990
8118 15267 2937
8118 27955 185329
8118 8134 55506
8118 24423 119603
41159 8118 37093
8118 27747 97479
23201 8118 121235
41739 8118 171737
8118 15125 106394
27334 8118 26226
8118 7620 39182
8118 55498 136790
45799 8118 105984
45439 8118 35339
24721 8118 129419
36730 8118 89658
8118 29080 127560
8118 32944 172619
8118 1666 28101
36276 8118 62154
8118 30073 94957
45643 8118 67994
8118 2794 173903
8118 27774 86075
8118 13075 9871
8118 17965 45869
8118 15420 101122
8118 46490 155279
43184 8118 110835
33898 8118 53816
1185 8118 37795
9305 8118 106724
8118 19703 123706
33553 8118 165259
8118 6295 60457
44912 8118 593
21975 8118 143393
8118 34640 65358
8118 40932 167996
4376 8118 121511
8118 46112 96354
8118 15327 111894
8118 13954 168090
10258 8118 72243
8118 16466 80275
35973 8118 87283
48969 8118 95398
8118 51864 47401
8118 33238 25024
21157 8118 39315
8118 30141 79092
20052 8118 124359
8118 4197 182128
8118 42273 170372
8118 51356 108955
11962 8118 177922
8118 26725 6345
8118 44898 106114
8118 52818 128108
52370 8118 179911
8118 22548 71914
8118 20399 14221
8118 2905 14630
39710 8118 176078
9952 8118 111044
8118 19895 143616
8118 29135 87682
15689 8118 122568
8118 49618 37475
3461 8118 129994
8118 26613 84590
31763 8118 103827
45600 8118 28130
8118 56095 121418
10343 8118 146652
21667 8118 60588
8118 17394 172030
29354 8118 41192
8118 36780 166556
53327 8118 125433
8118 37637 149492
8118 17031 180345
51841 8118 58957
8118 39655 30651
8118 52438 88240
8118 41532 158451
34146 8118 188736
26020 8118 118183
8118 46370 185718
32542 8118 121109
98 8118 54103
8118 25290 62742
44419 8118 162083
9829 8118 94080
8118 19975 83275
8118 50092 134394
24599 8118 108306
13313 8118 114300
45842 8118 122233
38300 8118 132985
14686 8118 12804
54766 8118 6998
8118 41665 73385
48130 8118 26920
8118 45059 178149
37836 8118 66790
29483 8118 4194
34147 8118 386
45761 8118 44607
43804 8118 53677
8118 55611 173941
8118 5449 107295
18801 8118 2291
31432 8118 111716
8118 53763 124389
30399 8118 83080
8118 24708 129401
8118 35251 27573
16113 8118 183122
36236 8118 121265
8118 45687 164846
8118 18509 56125
56013 8118 51114
8118 6985 195308
8118 46157 106761
8118 43335 45767
8118 14229 161381
8118 8035 15603
44159 8118 88061
8118 43629 177515
42851 8118 106694
45528 8118 188667
8118 56620 74328
8118 37499 140014
8118 38992 26662
8118 48770 191942
8118 43346 126870
30659 8118 60760
8118 48401 71152
32643 8118 196755
8118 3671 87456
1182 8118 194403
8118 5015 121109
11694 8118 153604
8118 47707 42280
8118 24166 8324
12036 8118 184072
8118 55569 51520
8118 4858 59628
13935 8118 160784
44657 8118 98234
8118 15396 191730
8118 5233 184309
26477 8118 154622
8118 31627 172981
8822 8118 165654
2249 8118 189284
21282 8118 199355
4208 8118 146511
8118 28859 27890
45065 8118 68621
8118 13274 186205
8118 36525 66917
54614 8118 78206
8118 49047 79310
8118 32446 79818
56783 8118 13182
8118 49358 86954
8118 35622 159959
33577 8118 136661
51297 8118 182582
699 8118 128753
8118 20096 115293
8118 34136 38415
8118 30538 115767
8118 11317 27127
8118 24428 24414
19379 8118 193895
8118 51773 346
42070 8118 102309
8118 6049 193791
1371 8118 108611
19215 8118 127352
8118 15634 44458
8118 15005 47907
16315 8118 5312
52188 8118 4565
13996 8118 92927
8118 18054 117564
10978 8118 168059
8118 20202 85631
8118 19652 95473
8118 36851 49037
8118 49822 197286
8118 51719 105037
24535 8118 136997
44437 8118 33910
2365 8118 82186
8118 24585 149999
41017 8118 125827
6463 8118 94181
35807 8118 2276
28782 8118 68929
14857 8118 170271
8118 48168 183063
8118 48939 52938
8118 7170 186688
8118 36640 29824
37387 8118 74802
8118 10374 141590
38541 8118 157663
8118 39439 115054
53855 8118 176903
37261 8118 105970
2395 8118 154845
