146580 198774
12228 112572 14056
112572 127186 149989
105002 112572 199596
112572 32968 1314
112572 97501 13843
66475 112572 157921
112572 37791 181383
23463 112572 55076
112572 18158 181471
112572 130866 53605
135476 112572 112729
112572 88759 46344
112572 22714 107211
112572 73077 102366
57720 112572 23560
112572 79129 124897
34701 112572 100332
26886 112572 38942
111049 112572 91039
73509 112572 91231
140248 112572 197575
112572 125347 123335
112572 59756 115196
145078 112572 886
44847 112572 143452
112572 54065 110576
40603 112572 65732
112572 10549 37928
112572 120610 164757
112572 67328 134263
33143 112572 28872
6725 112572 194051
112572 82380 27261
112572 55454 87318
112572 131831 133010
112572 113050 105826
73420 112572 164459
112572 72412 4699
21160 112572 74216
112572 142983 89841
128575 112572 193800
136920 112572 130913
112572 136552 50476
27296 112572 152028
112572 53671 44905
132681 112572 182516
90934 112572 160214
112572 105297 144051
116446 112572 41061
112572 72046 158661
24330 112572 108518
112572 117279 56627
134063 112572 153293
66088 112572 90073
112572 79197 96633
112572 39377 173593
4853 112572 10337
66237 112572 174981
112572 97317 185205
106167 112572 97257
112572 127945 38634
121682 112572 85339
146053 112572 20780
141103 112572 65171
122873 112572 174024
112572 111582 2109
112572 40565 39118
112572 124064 188368
96985 112572 64297
17274 112572 29917
66536 112572 171495
55591 112572 143270
112572 87798 38109
112572 104618 49036
70302 112572 75332
112572 99903 83805
112572 57763 154123
112572 35714 143530
112572 25503 95826
129939 112572 189059
84990 112572 37760
80600 112572 156197
112572 127848 21920
123820 112572 76307
52567 112572 126317
112572 130567 194044
112572 132576 184524
112572 62767 172255
113385 112572 195906
94954 112572 181786
17798 112572 42902
112572 122997 40544
112572 7575 156556
126985 112572 198665
94627 112572 45497
112572 103066 99310
112572 3332 148033
112572 112217 66112
112572 144916 140934
112572 90495 16219
112572 99889 134205
69877 112572 69358
56898 112572 65995
30319 112572 170639
94259 112572 66979
7074 112572 101473
112572 1414 171114
112572 19784 154477
113696 112572 96123
88052 112572 161877
142038 112572 153623
112572 14563 153779
12994 112572 112324
108671 112572 36920
107819 112572 29976
5598 112572 119925
87012 112572 179531
16386 112572 171654
17521 112572 112490
112572 93710 82434
48467 112572 37422
20739 112572 174309
112572 111817 30130
42616 112572 194293
68032 112572 42984
112572 59555 96198
14628 112572 165478
88100 112572 74176
112572 49585 70988
112572 38906 144856
112572 135110 57097
112572 93425 99863
59692 112572 198070
104379 112572 30503
105645 112572 105002
112572 138028 44181
112572 100449 164824
86921 112572 23238
106727 112572 16011
112572 92865 13546
64344 112572 182984
88864 112572 198886
112572 109457 76452
112572 124295 91735
13655 112572 7502
8273 112572 53377
112572 42282 178207
112572 132923 44326
89348 112572 170588
6228 112572 84541
136472 112572 122465
112572 110262 109570
65741 112572 168043
74716 112572 185853
112572 69792 93242
58465 112572 199133
122726 112572 54441
64334 112572 24214
110356 112572 15218
112572 112430 138665
116590 112572 170073
55697 112572 53891
112572 34870 85351
112572 71792 38597
127403 112572 66966
112572 15291 90558
112572 15672 95867
11972 112572 103194
112572 111440 65565
112572 108942 187670
112572 32080 4254
112572 37192 30581
47832 112572 40787
112572 89116 127188
18448 112572 168393
21311 112572 126561
112572 141517 180312
144407 112572 1871
115507 112572 189011
112572 61765 43967
121241 112572 168296
103238 112572 148107
112572 102763 149547
12999 112572 147297
36518 112572 77866
22531 112572 45758
112572 48632 157118
112572 138295 22903
96333 112572 157247
112572 3616 103317
112572 110632 190303
112572 76963 79802
27703 112572 87874
106703 112572 134299
112572 136313 160024
112572 130446 40665
48039 112572 192894
112572 67320 105133
112572 125646 99411
112572 27293 49546
54201 112572 141190
14334 112572 141625
103825 112572 61725
78556 112572 100367
112572 24548 123661
112572 60205 74659
112572 83950 174732
112572 76514 101346
95320 112572 81178
112572 118233 43474
112572 133518 152156
145140 112572 37436
79653 112572 154262
105258 112572 67725
43914 112572 69621
112572 108027 46917
112572 15384 3649
125083 112572 78926
112572 69003 88664
328 112572 75272
112572 117015 50337
129283 112572 123419
24197 112572 117103
112572 198 149489
143946 112572 81876
21807 112572 75176
16946 112572 104287
112572 47303 121175
112572 8281 53216
62143 112572 9028
112572 67478 171139
23503 112572 177603
112572 27517 139071
112572 17687 196466
112572 52787 192204
112572 61781 192538
112572 102308 143928
54599 112572 83285
112572 41865 13637
112572 22791 93489
112572 38495 125246
140160 112572 80010
120351 112572 98851
112572 145945 8823
112572 87734 40989
115583 112572 199461
45297 112572 179389
35040 112572 131476
130818 112572 120585
112572 138178 85192
79127 112572 2068
112572 21329 131182
47796 112572 72133
108073 112572 12365
25519 112572 150540
112572 121637 97504
112572 26453 10908
112572 122900 38350
114383 112572 41368
113921 112572 67237
19505 112572 15766
112572 62919 192296
112572 116484 62908
21542 112572 114881
124059 112572 36990
112572 128876 190074
112572 31166 100545
74810 112572 114915
112572 97561 158124
112572 19782 64554
112572 122796 25706
112572 54692 47333
143229 112572 170986
74688 112572 23351
112572 66707 117104
112572 6640 31844
81004 112572 46566
13247 112572 74237
78496 112572 200
112572 90917 117142
112572 97136 52023
112622 112572 21288
112572 21572 67209
77587 112572 155971
85791 112572 41660
47209 112572 97141
92094 112572 162219
17251 112572 148955
112572 80954 104758
24511 112572 105260
112572 76452 102217
112572 50993 167862
86647 112572 80199
112572 12147 3390
13046 112572 89728
112572 28782 177400
105782 112572 134005
112572 58797 58646
112572 33602 68346
112572 28646 83332
77708 112572 51141
112572 30331 190833
112572 20564 176620
46797 112572 3438
121155 112572 197214
116873 112572 42237
77814 112572 39166
112572 113374 16300
57097 112572 94107
112572 81021 109925
112572 85397 69369
125127 112572 53989
112572 49429 16562
130644 112572 87632
23193 112572 191180
112572 139325 165324
20828 112572 83989
29894 112572 175117
86411 112572 100
111537 112572 123777
112572 103893 127666
112572 68550 187944
49307 112572 158548
93966 112572 96503
112572 37535 134128
112572 62427 130164
39864 112572 36279
115555 112572 110492
69422 112572 3964
130737 112572 60466
137077 112572 36117
112572 32665 132711
129094 112572 109788
123268 112572 109468
112572 77896 26504
112572 117262 27008
112572 144820 63156
112572 9151 29527
112572 19715 173686
112572 145529 174800
112572 101183 154616
77586 112572 2768
112572 133436 393
112572 24216 126815
112572 98692 37136
112572 134620 93120
112572 83087 65845
73829 112572 585
99431 112572 168260
112572 57401 31174
112572 50102 18629
20809 112572 52347
112572 97550 88814
130003 112572 97975
79849 112572 137158
136392 112572 156251
90173 112572 99104
55099 112572 94644
112572 130937 146655
126436 112572 172024
99912 112572 883
112572 94248 51716
71485 112572 86720
112572 14637 160585
112572 24423 140482
112572 47081 156995
112572 2406 145498
61406 112572 16089
112572 137377 80553
125820 112572 28054
112572 87252 196431
106947 112572 93925
112572 92613 68309
112572 62566 37395
112572 13547 116102
77444 112572 139154
98395 112572 60633
38056 112572 49661
36728 112572 81994
112572 58068 194767
53924 112572 156788
10904 112572 187072
5148 112572 71332
112572 70521 97234
112572 143631 89375
112572 68357 59684
73382 112572 98828
117396 112572 44023
112572 45636 168018
112572 140100 88124
107566 112572 195591
112572 102614 33943
112572 39466 61200
19795 112572 58527
112572 72507 118936
112572 127870 326
112572 24921 91370
112572 144930 150269
108539 112572 154456
112572 105561 91804
23806 112572 90679
56043 112572 173938
112572 146390 160588
112572 145676 30398
112572 86567 180076
9769 112572 128478
134232 112572 193716
112572 3104 91664
34052 112572 17747
112572 141086 27946
112572 104118 180503
69502 112572 186516
67123 112572 123193
112572 60953 41001
99070 112572 90641
112572 74611 169070
112572 64094 150976
43794 112572 147552
112572 125694 66178
43717 112572 184187
112572 89130 180722
112572 23396 157422
112572 42468 128484
10518 112572 10862
112572 104687 36231
55950 112572 2897
34591 112572 96476
47020 112572 135241
112572 68057 132852
112572 114269 83808
112572 66427 165806
112572 85824 185710
112572 16461 25935
112572 137972 24991
112572 113735 56683
112572 101291 190828
112572 119267 34187
88309 112572 124415
112572 77003 192679
86696 112572 46077
111896 112572 122165
112572 102340 126022
31834 112572 46739
137609 112572 26646
42051 112572 192155
89287 112572 167109
112572 6781 164114
112572 5829 10087
137093 112572 36524
48033 112572 67958
87008 112572 143484
112572 55681 26464
101757 112572 38610
95358 112572 130689
112572 67807 176391
112572 92172 189928
33783 112572 90993
124215 112572 32741
17723 112572 74598
71087 112572 17142
119013 112572 28098
112572 123782 160196
87553 112572 66651
112572 103867 73101
21823 112572 38467
129948 112572 3365
112572 97336 72402
21779 112572 73765
88741 112572 6164
6476 112572 173698
2777 112572 145222
108215 112572 24736
10344 112572 31593
121864 112572 90415
145483 112572 70790
99571 112572 163357
112572 98613 83518
141971 112572 177657
23908 112572 181183
50689 112572 71799
112572 82752 121631
112572 57902 166067
112572 5399 6619
89952 112572 72658
132120 112572 12850
45987 112572 104773
87707 112572 50316
28671 112572 159323
58886 112572 132832
36032 112572 193168
65516 112572 190655
42374 112572 102142
112572 59461 8903
24734 112572 177130
84847 112572 63745
98723 112572 37549
112572 142372 60431
144758 112572 75819
112572 127868 65600
112572 89511 39665
112572 129226 4923
112572 43760 193997
70181 112572 156718
112572 127996 184571
112572 27817 171239
112572 4440 157413
112572 55785 39623
112572 134783 131539
112572 39261 110414
112572 80517 175875
96419 112572 94983
112572 19872 3278
112572 97916 132019
38302 112572 53555
135420 112572 165618
112572 10946 6652
112572 49384 177391
112572 64795 175685
125733 112572 22390
50621 112572 117185
63809 112572 134004
32429 112572 128417
132960 112572 32330
133620 112572 156782
37683 112572 89967
128945 112572 173388
17118 112572 136974
112572 47107 157385
112572 128556 80907
139275 112572 159198
112572 33787 151297
112572 3436 169965
83672 112572 89928
112572 32035 193222
42615 112572 13017
145755 112572 5152
112572 133888 168300
112572 79264 7271
112572 7673 9469
111093 112572 90415
112572 13737 176935
126864 112572 125881
15272 112572 77501
112572 118830 145831
13332 112572 148784
112572 19788 63086
72973 112572 150470
60155 112572 166393
112572 130245 36161
112572 5161 70563
39417 112572 44496
112572 91831 117445
50217 112572 87876
53843 112572 46362
53690 112572 59633
112572 30711 134177
133017 112572 149727
112572 131234 110920
24179 112572 91656
85427 112572 172414
116708 112572 178858
112572 14355 111313
68013 112572 82243
98599 112572 145513
112572 136069 182058
112572 18718 99622
77166 112572 30458
7146 112572 88909
112572 77225 82324
112572 51147 63075
112572 94799 151197
112572 118895 16919
84816 112572 157847
112572 88477 171737
136387 112572 189229
112572 23822 157987
112572 40527 15414
89325 112572 136765
112572 37345 138912
1367 112572 59857
66605 112572 88841
112572 90039 197609
112572 14866 156852
4619 112572 98748
111165 112572 187958
112572 118220 188896
112572 117061 7279
112572 93086 55005
112572 91214 4743
89606 112572 147902
112572 23801 127207
134124 112572 150666
112572 83300 130382
112572 32411 88585
110286 112572 63193
112572 135576 97621
115421 112572 175312
131824 112572 54986
112572 42889 19016
51824 112572 175336
17945 112572 47969
50766 112572 69830
89501 112572 7470
112298 112572 74690
40553 112572 168705
112572 25710 13307
112572 59137 198879
51755 112572 11561
112572 10707 41410
112572 90654 168933
112572 90114 169065
112572 122940 199380
112572 33891 111824
112572 34243 129997
112572 73768 62144
46924 112572 93088
112572 68909 187520
140678 112572 61408
112572 146176 37617
112572 127442 86053
112572 61848 179852
112572 22675 168073
112572 33811 121170
112572 104194 128396
112572 111698 90447
24207 112572 105711
49736 112572 41723
135950 112572 58776
140851 112572 82169
13789 112572 73624
112572 10783 99164
71450 112572 37001
112572 96945 148739
112572 122937 26178
83744 112572 29029
62753 112572 27989
69084 112572 11293
112572 42703 173014
112572 84861 58071
40029 112572 85821
112572 73712 101143
112572 13605 39532
141465 112572 9917
112572 90959 27902
129601 112572 124234
41031 112572 82742
112572 107002 120568
31025 112572 22348
72316 112572 176785
30300 112572 35227
119151 112572 41959
79910 112572 185245
111492 112572 101269
38947 112572 65916
112572 109543 62967
109501 112572 190558
95043 112572 175811
112572 99596 35439
52458 112572 156011
112572 129175 96693
112572 75449 55231
112572 126229 169071
112572 132959 169304
5937 112572 118069
112572 125469 26128
77175 112572 67642
112572 88250 190503
112572 119251 69951
112572 120631 97888
17232 112572 195336
112572 126115 128006
112572 134182 33135
112572 138297 14410
112572 269 146559
122816 112572 52794
112572 107879 124508
143813 112572 162108
112572 22472 57840
112572 100528 21387
112572 115543 102726
133877 112572 144661
71129 112572 131584
112572 76784 103356
112572 79177 101252
112572 61526 47779
122422 112572 114271
112572 132000 123652
71085 112572 52276
112572 75997 8429
37066 112572 117264
112572 95324 20158
112572 103228 77902
24943 112572 155851
112572 78357 78290
55604 112572 175878
112572 106910 141827
111279 112572 127754
112572 145723 197500
17596 112572 157039
97761 112572 138270
112572 119719 165023
39383 112572 86423
137620 112572 135026
112572 6589 7561
109093 112572 102282
112572 31631 75950
112572 56277 105119
112572 57861 38568
112572 2431 174119
112572 103615 44003
112572 118532 93787
100504 112572 16522
128232 112572 9953
54460 112572 80063
129394 112572 52633
94994 112572 48031
112572 40817 24842
112279 112572 30003
47296 112572 60934
112572 3489 15677
112572 124899 35497
129561 112572 155090
112572 42709 57186
112572 26990 195557
112823 112572 22689
112572 54991 57619
112572 41805 131672
80966 112572 54469
134898 112572 5504
96777 112572 161894
65623 112572 163171
112572 126253 73162
112572 51361 193204
26340 112572 126792
112572 19705 100591
50227 112572 107221
112572 130550 58323
112572 17005 73955
112572 3011 19406
112572 109104 67707
112572 76290 146331
112572 74669 161978
112572 101664 15608
112572 18242 37245
112572 106909 191522
112572 128426 134647
88696 112572 140010
93818 112572 19502
112572 114208 131092
19567 112572 166238
24741 112572 61398
55982 112572 17697
112572 96792 185106
112572 45011 128123
122287 112572 196991
58142 112572 62594
102653 112572 197149
112572 12454 111084
68484 112572 175758
113040 112572 185001
112572 69218 142103
13466 112572 156523
112572 117105 9922
60965 112572 69481
38402 112572 88148
112572 123862 34056
112572 62792 128048
70763 112572 64790
39966 112572 113266
112572 1237 64956
112572 93025 80474
112572 133071 109654
110294 112572 40420
112572 117491 88657
112572 79365 154276
113511 112572 120284
146268 112572 74532
112572 100933 59953
47856 112572 126477
31005 112572 89809
112572 102131 5226
112572 69005 48235
112572 43078 165839
96460 112572 8358
128696 112572 144528
112572 16544 82695
112572 117588 124415
112572 32883 3557
106270 112572 7957
112572 132996 16605
112572 32121 67489
83145 112572 161372
112572 55116 148820
112572 119140 174107
112572 95816 186574
80092 112572 167995
112572 75880 21034
112572 80461 133139
112572 112667 182733
124306 112572 87464
112572 36319 165143
31054 112572 33565
122457 112572 738
106195 112572 196118
112572 72230 4029
146428 112572 136304
112572 98069 196222
112572 131151 123311
112572 5753 77684
112572 26521 98219
112572 62122 139009
48659 112572 194818
74672 112572 186590
112572 70289 7818
27018 112572 60619
68114 112572 130682
112572 18821 89378
112572 70033 134768
112572 141597 21083
71562 112572 196896
112572 24882 22837
112572 43867 144131
112572 101789 194757
31856 112572 183697
112572 98813 113670
112572 97024 158466
122059 112572 118220
59338 112572 119298
71466 112572 74075
10692 112572 97732
117813 112572 187399
112680 112572 91830
112572 48400 105443
1794 112572 114771
4127 112572 147392
33702 112572 125545
70484 112572 109071
112572 130792 168886
101743 112572 120093
112572 113894 147729
112572 11250 64734
112572 129123 56039
36189 112572 163100
112572 145780 195487
42030 112572 135076
29837 112572 77754
41675 112572 119439
93632 112572 115186
16038 112572 140540
46111 112572 179296
108697 112572 96185
112572 89089 189312
75028 112572 27724
112572 128558 161979
51003 112572 16914
57228 112572 152265
94564 112572 160498
112572 79330 198627
36802 112572 45357
112572 69263 71655
112572 117049 119655
95889 112572 39021
112572 81800 15336
112572 83359 171087
127560 112572 41543
112810 112572 125181
58098 112572 150
112572 63426 15171
121753 112572 57333
32395 112572 49989
112572 30483 90436
112572 21533 47503
14974 112572 184508
2333 112572 43347
112572 142203 78601
112572 80023 189565
112572 10641 27191
112572 33385 43952
125494 112572 118088
112572 28822 15241
112572 36378 156834
30929 112572 143908
112572 90747 121721
114548 112572 15480
31438 112572 104769
118465 112572 133108
112572 5525 76407
21315 112572 58892
94772 112572 125626
75156 112572 13560
112572 110003 185063
112572 122902 60681
8949 112572 36338
112572 52642 87922
112572 79181 51377
38685 112572 23359
45209 112572 113111
113301 112572 96259
48887 112572 107198
42870 112572 18922
112572 48322 108580
56281 112572 133940
112572 32048 64635
120814 112572 78473
112572 138425 78427
93467 112572 190917
112572 38225 103772
112572 90101 130321
112572 126324 112817
93039 112572 182062
120044 112572 112347
52672 112572 101666
11716 112572 184344
140696 112572 135587
112572 101430 172160
99102 112572 170963
112572 6954 98350
112572 25265 66543
112572 34336 155369
112572 52031 59244
71639 112572 73822
112572 47141 49376
112572 75111 193867
26410 112572 154619
112572 26310 11496
112572 101164 987
112572 42701 173597
112572 49211 130806
95557 112572 50199
54050 112572 166319
112572 29154 76748
112572 47109 169654
49866 112572 156840
112572 128868 122255
20454 112572 57713
112572 130281 146158
112572 33575 100192
26620 112572 197824
9337 112572 63394
10276 112572 25663
37530 112572 74130
91127 112572 66401
60208 112572 87449
112572 110615 40663
104627 112572 122376
112572 145159 48668
119426 112572 171344
133143 112572 61007
126660 112572 165077
72280 112572 101628
112572 48520 18112
112223 112572 107131
124259 112572 32478
74104 112572 63300
77505 112572 73754
112572 112713 63221
112572 29922 197034
56579 112572 111138
112572 84063 164997
3534 112572 81608
112572 35463 185066
113343 112572 82669
112572 38564 40763
133648 112572 35255
29613 112572 53456
68518 112572 54126
112572 9035 44894
117561 112572 135815
2383 112572 194691
72286 112572 143137
112572 91527 133826
93178 112572 25874
103642 112572 50972
112572 7879 188301
9019 112572 44961
112572 82607 103776
43515 112572 146140
62426 112572 23590
143465 112572 7409
112572 18025 115372
112572 59162 76813
112572 16980 194900
112572 132592 10637
31156 112572 25016
16745 112572 156906
112572 81225 109742
112572 86433 46781
77347 112572 171008
12330 112572 150701
112572 126072 51613
51786 112572 96327
112572 7209 123840
99563 112572 48967
112572 26504 120864
112572 91970 62674
112572 27948 139957
131517 112572 121130
43241 112572 68549
112572 137195 123563
102440 112572 151725
46810 112572 39263
20587 112572 149276
112572 11774 161110
141567 112572 161772
112572 76388 163740
112572 68662 169094
42158 112572 10317
82586 112572 139618
16994 112572 190456
112572 63432 198882
112572 15477 2245
112572 95497 153002
73207 112572 18657
112572 70617 68243
112572 110541 104521
112572 73216 68469
112572 102713 30488
112572 14082 65814
143065 112572 43894
112572 23137 168960
136038 112572 181213
112572 3385 157627
112572 105216 137087
112572 76132 50418
112572 6284 710
28866 112572 49790
112572 104908 28809
112572 47872 171829
112572 1200 50130
9458 112572 175274
112572 49660 195406
112572 31127 174204
91158 112572 112871
130224 112572 1961
11556 112572 41715
112572 124525 88300
7177 112572 78742
98689 112572 125334
112572 20604 24346
112572 30930 146693
112572 63014 146248
42198 112572 62226
48099 112572 38783
13084 112572 180599
71356 112572 142377
112572 141683 50867
67698 112572 1103
79043 112572 97676
112572 52927 90874
112572 634 31808
112572 76780 3742
112572 53388 30600
56582 112572 12694
112572 64168 137097
112572 44126 25265
112572 139499 83861
112572 138009 171333
23850 112572 4811
112572 85444 57197
92468 112572 111798
59356 112572 188707
112572 38065 185092
112572 22842 92354
80031 112572 27964
23436 112572 48098
131760 112572 163433
112572 44141 15225
50786 112572 158300
104018 112572 131352
112572 134004 184480
83767 112572 31475
112572 145418 35699
112572 103618 196260
40666 112572 75317
112572 96012 112961
112572 127539 188210
11865 112572 188267
49672 112572 112503
112572 145481 7465
81381 112572 144192
31659 112572 152098
8283 112572 7599
91276 112572 53963
112572 18854 64785
138525 112572 97639
73379 112572 154532
88613 112572 55087
11536 112572 27550
107663 112572 96667
112572 104705 148123
112572 28307 135211
112572 9946 126158
112572 93527 128614
18037 112572 75103
100399 112572 36650
112572 8022 90142
112572 53675 106576
131400 112572 197976
83154 112572 16715
105357 112572 192583
73025 112572 82923
113502 112572 35084
54163 112572 18992
112572 61120 37620
36569 112572 99827
112572 51979 170214
112572 67670 68650
77697 112572 187623
73445 112572 165888
112572 78855 133614
112572 14320 111370
108626 112572 134787
2455 112572 103528
112572 10596 174324
129917 112572 102347
127039 112572 51542
10903 112572 97708
134927 112572 153458
61742 112572 34729
101606 112572 80258
112572 133471 111758
81005 112572 86936
112572 47346 70484
112572 60305 124030
57592 112572 55185
88344 112572 47421
125827 112572 102837
112572 8936 154097
112572 3308 93702
112572 63497 194761
112572 136473 52825
112572 100978 30960
112572 20598 151934
85379 112572 192630
94126 112572 170525
112572 84369 46966
131825 112572 141320
93150 112572 160425
112572 93059 8826
112572 44323 126732
112572 24782 127069
126328 112572 169515
103330 112572 113689
112572 98499 160211
123699 112572 124373
62540 112572 175735
92983 112572 118779
112572 59135 84150
6422 112572 171864
41891 112572 87013
58649 112572 113546
112572 50546 113810
45763 112572 169885
66521 112572 137108
112572 111285 54610
66152 112572 197971
63686 112572 12106
72481 112572 21165
112572 90457 119146
112572 129428 115652
65461 112572 191952
112572 110653 159172
112572 62304 122067
89614 112572 9629
112572 135293 12962
67976 112572 158689
10217 112572 40941
112572 25810 123390
53971 112572 153847
24769 112572 32094
112572 55247 5317
112572 14340 54690
112572 76018 171597
104564 112572 105753
74876 112572 174180
112572 113870 183233
116554 112572 60374
46838 112572 146959
112572 119407 188010
112572 54130 48721
112572 103434 46107
27778 112572 120025
49681 112572 195085
82499 112572 193025
146146 112572 124602
26711 112572 78106
112572 133513 6408
112572 123681 22487
82185 112572 124712
112572 58921 36119
127211 112572 151257
19279 112572 108463
75370 112572 137289
95939 112572 34112
64120 112572 108527
4473 112572 53638
94257 112572 24978
112572 101905 107287
10696 112572 59958
130566 112572 165312
9200 112572 22044
112572 21478 6252
112572 68358 123594
92472 112572 125790
112572 11543 25987
57227 112572 6825
112572 2000 97885
64010 112572 131
96779 112572 63879
117155 112572 40666
112572 125703 483
46058 112572 14011
112572 6843 31368
112572 68327 117699
112572 61797 68113
112572 22355 60291
92315 112572 17185
34602 112572 197902
78959 112572 157478
123324 112572 6630
112572 46009 5011
145545 112572 175581
112572 124994 53741
81346 112572 196278
112572 26649 156678
10582 112572 9693
112572 5315 53288
116774 112572 136103
112572 142436 41581
35741 112572 64548
83795 112572 155108
112572 32708 51815
112572 3168 104079
102678 112572 31707
112572 140377 90221
130703 112572 78678
112572 131442 179195
13785 112572 76574
112572 121327 57691
112572 645 86348
30002 112572 81150
72655 112572 122231
16670 112572 145051
112572 11784 45665
112572 112180 83559
112572 14620 103542
112572 47146 25338
112572 70092 153920
45615 112572 2975
112572 100324 170534
101302 112572 81821
55450 112572 194685
112572 8689 117679
112572 134302 37077
107232 112572 176295
112572 10683 77538
112572 7517 77943
97772 112572 150351
68486 112572 148953
112572 96143 31392
112572 134494 126638
84933 112572 69263
129789 112572 189628
112572 92457 76487
112572 16349 28432
112572 102506 189033
75625 112572 183559
29352 112572 189823
112572 131827 106673
112572 115140 14673
112572 26381 143078
112572 129754 106734
83351 112572 67100
93440 112572 132478
79153 112572 198443
113164 112572 100534
81434 112572 70375
112572 122414 74848
80889 112572 129845
112572 10705 129595
53966 112572 166276
112572 23563 42907
112572 32356 108434
123961 112572 40486
49655 112572 188239
37925 112572 50966
39177 112572 30677
112572 104391 59216
16828 112572 39752
112572 137306 39252
112572 129853 185628
112572 88510 186814
30582 112572 113645
112572 87649 58998
112572 13257 180102
14989 112572 190206
57297 112572 29671
140824 112572 14439
112572 51675 160059
101510 112572 151916
112572 8145 180909
112572 45484 15222
134828 112572 53074
73123 112572 50850
8745 112572 26900
96863 112572 141802
2010 112572 158894
112572 72851 90256
112572 79473 187434
69219 112572 167980
110239 112572 122309
112572 81987 196129
112572 76985 47256
76498 112572 36813
112572 57528 93674
112572 66415 44122
144319 112572 151301
112572 37215 95455
95822 112572 170542
121148 112572 160991
80683 112572 134214
112572 95997 19364
112572 65955 179293
112572 57977 59406
39554 112572 156210
112572 1291 151850
112572 18372 148740
112572 85078 54431
27241 112572 74391
112572 64098 51919
44168 112572 158767
113761 112572 129436
112572 51126 181503
112572 85336 114784
34366 112572 117390
112572 49453 115532
112572 35318 106147
112572 24473 33631
112572 10507 12136
76854 112572 24536
13616 112572 1092
112572 26635 3361
96132 112572 156529
25499 112572 73039
40070 112572 33770
89218 112572 131239
111383 112572 157260
112572 86604 135690
112572 101134 11
112572 87921 151976
60217 112572 70871
57373 112572 26416
76970 112572 144823
112572 70528 14131
112572 96159 49798
2726 112572 119830
106753 112572 10769
112572 43199 121649
112572 145964 22928
98649 112572 37185
31661 112572 7228
112572 47487 54660
112572 137685 98
134047 112572 169562
112572 53416 31266
112572 112571 45290
112572 119655 89515
120357 112572 90576
112572 117767 126940
4044 112572 9303
13751 112572 68219
137091 112572 155930
112572 28045 75590
117986 112572 192143
112572 129808 51184
112572 58949 25683
112572 104337 157970
101512 112572 42668
41709 112572 135606
121204 112572 199242
72326 112572 177123
72628 112572 100923
112572 129461 120387
84395 112572 109376
132488 112572 65796
112572 95555 75632
112572 84416 90047
137116 112572 176558
36386 112572 185
112572 126534 101706
112572 132292 53480
46776 112572 30607
118526 112572 189709
118978 112572 124903
2820 112572 70731
15346 112572 31482
138088 112572 169535
112572 42090 5863
74044 112572 183766
112572 118724 183674
112572 73489 78985
112572 20307 143331
30983 112572 74504
112572 7802 108229
108733 112572 87890
112572 95356 24861
112572 143924 50443
137621 112572 194285
112572 133321 21679
137309 112572 176962
123120 112572 75765
130143 112572 136646
112572 136544 141917
112572 26609 131707
112572 135977 143452
112572 123257 144877
112572 113256 4018
13713 112572 178488
33904 112572 53652
112572 35457 54437
112572 112692 161876
130873 112572 11716
112572 6439 50506
112572 138491 183912
112572 41149 57287
127750 112572 109640
75044 112572 187602
21773 112572 148622
102535 112572 8570
98304 112572 71171
50120 112572 120123
47367 112572 106142
112572 35374 12919
63379 112572 153011
112572 87942 43030
55934 112572 79858
112572 60082 80764
112572 15703 75389
112572 81365 57339
31088 112572 83448
1452 112572 191864
98564 112572 40130
112572 129396 171844
80087 112572 101841
117899 112572 61586
112572 107849 157783
129301 112572 103132
112572 2750 32712
112572 36016 2787
112572 138704 90149
37445 112572 9785
83399 112572 143244
142656 112572 15288
112572 135766 113696
83730 112572 8958
112572 105009 43837
112572 64392 54347
112572 55880 97193
112572 27233 68755
112572 35333 187941
68188 112572 10650
80073 112572 67204
72178 112572 59782
112572 110327 176744
100585 112572 7957
112572 127799 111821
5139 112572 172980
112572 80095 63465
113217 112572 116641
112572 58188 184804
112572 90016 77732
44094 112572 143406
112572 114799 74515
87097 112572 14899
61268 112572 152504
112572 33024 174610
56451 112572 144040
55951 112572 52425
65784 112572 180079
94879 112572 33628
112572 136256 48778
112572 93185 178114
10902 112572 58975
112572 132467 31740
112572 566 41885
13969 112572 83149
112572 32039 45073
112572 119301 191834
84758 112572 125510
112572 125065 65784
3159 112572 165014
112572 114370 36124
112572 29611 128837
112572 86753 28525
112572 140566 138543
112572 137628 131593
112572 77999 187497
84096 112572 124209
142248 112572 162093
42412 112572 46355
131393 112572 3616
118235 112572 113731
112572 107888 101693
126478 112572 140313
106967 112572 9103
112572 101335 52448
57115 112572 39099
112572 73426 194526
112572 69391 29769
58801 112572 174376
112572 26624 11105
74797 112572 140075
49623 112572 145701
112572 73184 149770
112572 129882 165264
79502 112572 114185
112572 34403 27078
32364 112572 171504
52976 112572 118599
34833 112572 191725
95334 112572 129269
112572 140391 95961
112572 6236 10916
14812 112572 127074
112147 112572 55546
128412 112572 1040
112572 93213 126107
85525 112572 29138
112572 78052 55630
112572 12863 199704
112572 37543 171840
42512 112572 24735
36991 112572 59752
112572 64895 90583
112572 117440 45100
124006 112572 85701
109166 112572 73543
58736 112572 5723
12409 112572 64704
135453 112572 145987
112572 113533 48574
112572 121439 43366
61551 112572 138489
108723 112572 140167
142173 112572 99274
112572 61531 115927
57576 112572 150815
112572 2401 189086
112572 19165 73460
30198 112572 179340
112572 62475 30901
112572 61347 60720
112572 110002 113729
30626 112572 22997
112572 59193 130527
112572 65243 187673
1806 112572 145774
