20729 75573
13087 15468 130049
16264 367 162930
5918 12340 125462
9438 7805 40245
9937 186 192442
19666 7066 80424
6602 18757 121877
13173 581 4076
1052 11983 120448
3692 8094 94865
5417 5685 110288
13630 8113 39721
8961 7156 91197
14779 19146 166838
10151 15420 160841
394 14425 177593
5588 15463 15599
3409 4545 190961
17830 17004 134939
1904 1868 109871
8840 890 87271
7394 8208 75523
6557 20171 106782
2111 221 30608
11582 17126 156070
3871 15049 14591
10195 13910 105890
12655 3109 45982
1760 15033 130228
6735 102 91448
18042 16882 159306
16462 18516 47049
9259 8399 123340
1347 257 20731
4807 10706 134916
6537 1888 158066
20494 15485 7408
4063 18838 152126
8853 15494 190691
4098 6808 111943
4998 18734 55849
14893 10986 93411
8552 19306 12183
2871 20616 199986
18239 9625 102976
3223 5936 99266
10784 13949 102632
6659 14509 111308
12766 4432 187668
19601 10200 180995
1629 12351 67943
12184 18889 73703
5288 18937 129652
13807 1592 172365
197 6050 53331
15763 8823 9515
20059 5590 81039
19556 6848 153116
9783 8449 96180
15740 7026 197167
12099 8951 9551
5588 847 88960
5318 19902 185312
8583 1926 158166
15668 15471 168020
20711 9112 155489
9472 7883 90518
4690 6554 91192
12237 20468 41996
20517 749 179706
6380 2464 15795
3211 2513 91537
18483 13282 801
19479 16245 134159
12490 10650 104701
6934 11984 20277
11523 11679 24455
262 13002 113847
13946 5422 86299
16613 1645 145276
14800 15180 26659
10461 4021 79190
18484 6822 138086
822 12236 143647
16040 2850 180813
10972 1238 55277
3364 3003 47215
3787 17498 189379
5709 10119 57012
19558 7502 26906
13455 1708 126808
19756 16018 21118
16803 1454 15652
3800 7730 107628
17243 16559 1893
4536 546 2346
21 8462 165534
17761 2319 44972
4006 4072 85432
289 5908 106061
9547 3898 179931
9255 11942 144512
4640 8880 35355
4127 1845 64672
11542 2551 117163
7923 14489 57958
9444 5292 64216
6181 19282 116823
6058 7955 172661
15570 3937 23583
1924 15945 69940
15548 11807 72433
18369 9829 148678
17473 2476 42423
5889 20578 161437
9755 15058 19717
11185 3208 100223
5336 15756 65018
10100 5567 103778
19034 15508 83885
1880 1417 98747
19139 8450 67676
10864 3971 12383
9019 19887 4343
6804 9971 77619
20339 16202 105188
1762 15227 115398
18945 3084 169320
17610 6756 49786
14016 6879 19589
680 5577 6973
6692 12811 140272
13143 15804 131656
14391 11918 162815
18265 20377 13643
13133 17461 160861
7979 5097 25657
4220 5895 153123
10359 17423 40211
5906 20047 171774
12639 2331 136196
20009 20710 144538
3414 6101 62414
1586 1680 95
18805 17865 39810
10496 16358 57115
4959 13990 60367
1632 6354 103559
7262 6487 181703
7262 11751 147968
13738 10398 122436
7567 4303 135130
14340 4250 131440
15534 7397 104272
14334 14832 147237
20248 19995 63522
685 9325 109939
4932 15011 38694
10595 12874 151515
10749 4613 27407
15822 15338 93306
19916 14568 5146
6763 10583 133593
13687 142 35304
18854 17492 123977
13564 20342 16216
815 1061 180676
7378 4788 191751
19274 10081 12557
9621 10964 127068
19213 13784 186689
17821 14968 6931
14485 16649 4227
9737 5594 36620
12821 9054 75166
8111 17706 190935
3647 4079 60738
7572 4242 121233
9947 659 135988
9802 7293 77094
2763 16990 146131
2995 8002 141237
19600 6608 74915
8577 8943 34696
3153 3647 2895
15375 12021 53470
20128 10458 23641
18639 77 18750
17264 13733 177102
499 13140 54034
16618 5421 107736
20143 19790 134758
18822 3156 165604
1631 6439 51713
8614 4118 142573
15687 18010 54707
18086 8700 104281
2150 4033 130425
2595 19534 91733
9733 10335 194816
419 478 89202
11757 5536 166517
16885 17113 154566
8839 1117 11450
11755 17235 105808
20631 17430 21001
3103 6720 83351
3280 4305 186849
8979 8374 178664
20525 11203 20018
35 15146 37951
3944 12540 82031
14656 4131 159582
4093 17718 105663
12355 16018 119111
20438 20689 77501
12710 12008 97468
4320 2862 61284
9968 8475 58165
7823 2739 111355
5934 2916 29914
10655 3806 48168
4513 7716 92000
10860 20236 47638
11147 14516 31162
15797 1601 346
8666 7022 180763
19841 6614 88886
16277 20540 16213
24 94 70162
7081 1625 145397
3311 1447 163760
8256 14117 167420
13364 7420 57243
18690 7977 42916
9421 12937 88687
9999 13771 75052
9364 20228 65676
16918 17929 80567
16744 12247 13257
15777 17503 35774
4009 11522 49386
18160 19190 166483
9093 3480 112219
15157 14630 46678
7728 11503 7577
1404 17700 50295
16186 10408 130267
19879 15758 196350
7297 45 16167
3979 17164 11599
4948 17338 5737
8098 14926 65090
18539 16749 79708
7916 19574 41859
16553 3578 23262
10607 17099 82083
14357 2139 31671
5157 708 32883
10409 7194 11303
8034 16711 153231
8584 4891 116617
4854 12061 89813
18546 6930 113312
14962 15868 97003
1030 4282 74409
15886 13709 71100
13114 3511 79470
9595 7491 53950
5817 11069 33747
17822 7632 189016
8763 15274 126472
11747 10913 115671
12559 9409 106650
4043 918 112415
1895 12834 176221
20362 1782 192027
3331 7269 158239
15637 19236 23488
20016 20464 74361
2738 6166 160769
16387 3925 82721
1567 14527 96847
19349 20624 18815
13963 7113 53101
9530 5237 53581
19391 1369 32845
14123 6336 20423
2994 13638 167071
17877 10489 115380
2546 6143 116235
1380 7447 173220
9328 19852 126673
1203 17088 47266
3642 19420 165751
543 9934 27125
16317 20451 60855
1686 3715 25256
15379 3283 82192
1023 3200 76804
15719 6875 118647
4604 2198 149758
5170 15542 49965
13581 9420 125396
5909 3483 11760
17175 4221 151111
6955 11955 6870
16556 2874 80348
9737 2519 191592
2911 19604 43231
5749 6037 194689
2389 6739 12550
7061 6811 155152
11621 16626 11860
20305 17409 148701
18280 6190 797
5188 11091 17879
1915 8490 40086
6119 5104 195758
10269 15918 30889
19054 16299 3377
15260 411 139291
19069 16656 70994
17406 19174 104675
3545 5723 156575
2983 10527 59154
8942 16041 61457
17213 6625 152292
7391 17830 193090
20464 4077 114017
10692 4860 95153
10509 3475 116846
10442 15332 119179
17151 6442 91428
1463 16136 85183
4913 9338 76292
4376 10540 10212
16683 18828 13380
12124 16873 152048
13758 7203 132771
9161 7767 3298
5023 17319 164854
11579 6352 30240
20491 1464 46227
10714 16862 96397
8133 6359 102840
13241 7098 106231
11746 8249 10726
4753 7789 146603
3036 18479 28476
535 2648 31254
19310 3726 130225
19004 4966 137330
18818 1440 106658
9150 12876 95790
13199 8422 199530
643 2356 21161
20378 9128 86774
1946 4588 82425
518 8678 33755
5624 2600 195759
7265 12565 90674
9657 7365 165526
17081 9203 187129
13889 17998 8914
2218 10544 184038
15429 19491 187139
9688 14521 170973
6635 11341 138094
1524 11598 1820
11848 11230 192493
5828 18172 147475
5269 5559 53678
3856 14765 163818
10482 13058 28082
18832 15006 28777
19850 13067 179163
11487 12067 53427
15400 93 187623
7930 8037 45263
19249 17597 67276
8091 10439 173665
19586 7225 148060
6350 19133 111847
9254 17713 36574
13818 102 176944
3042 20334 197316
12581 8888 100537
9906 6391 196424
13694 17508 103289
17840 20160 170733
20691 18270 85191
1491 6696 186685
15876 16074 125036
18835 6042 111277
2329 1131 53703
13597 18290 104421
5332 10300 5047
19092 7765 145968
4243 11781 142664
11538 5096 37693
1391 16177 6788
8740 3605 112318
20665 9395 138798
1796 5151 1934
3884 20658 162366
18062 13397 22598
5856 127 88434
9229 961 195756
14320 18421 20508
15643 12633 194729
7422 9679 169520
3333 18471 53736
12045 18782 76286
13883 6125 142227
10124 10373 121003
10627 19149 148293
4818 10850 145502
18603 3610 179797
972 13493 191038
13112 20496 134242
15757 13693 135063
6525 9407 189380
2519 19666 176243
7884 5442 168763
7047 5521 3039
2718 6959 53397
5605 3398 156268
945 10046 48333
20456 260 87509
11481 9261 102745
10932 13105 168318
12728 1793 76862
676 15512 54569
12624 5182 95939
10066 19787 90030
10919 2982 72758
2605 6249 139122
4564 1862 122225
14134 16848 147713
2817 6548 183011
20646 20630 182747
18757 16398 186151
3259 8752 150728
9160 10020 51516
7651 13149 124437
7747 9334 97257
12312 17870 188286
9093 12316 66787
4768 8063 167020
6342 12978 103380
10741 7745 74894
14180 14732 70772
5996 17556 170389
17657 4338 91302
6534 1892 14380
5446 3065 12157
8397 2789 108019
3922 7161 162774
4749 16836 104669
19836 9067 41063
7157 7074 43917
11876 7845 109737
11689 18111 9776
9005 11161 68077
10436 16420 44056
4974 10497 127834
8094 15415 16988
13043 2317 66939
16760 12042 190675
15108 17061 47035
4059 10319 137907
14904 3982 16952
2474 10781 68980
2512 10171 111807
17627 7611 125481
6139 4639 139106
20333 1321 195530
2280 15287 178018
18376 8822 119591
11640 15552 37853
12531 8899 74468
6306 18424 107161
12100 17725 89872
18772 16983 78640
7666 3964 173107
18380 6057 49282
5252 10338 37845
20497 6465 143208
11193 18316 124863
1465 14046 79563
2693 4169 4020
9610 14631 198494
18698 14115 188156
17893 6035 147999
1425 5441 71140
15236 15003 46135
5427 8401 176441
8100 19896 195008
8096 6915 181281
12175 11211 148235
10719 17555 189070
15715 3584 24577
8856 13919 41233
7559 1866 191756
3350 10561 38940
9835 377 93017
14993 20279 138844
18552 8407 85854
3581 18036 120508
3072 18604 104513
14215 19125 191250
10261 19744 110123
18118 16835 164594
6969 13804 2970
15722 16655 43468
4725 10510 27866
18709 17646 79052
6113 3584 128442
16310 11340 162994
1994 16480 33976
14481 12169 118218
1867 185 194523
8394 2557 119143
8619 20485 100323
8926 11234 190420
5892 19502 50763
13539 8217 108865
13125 20006 94912
14888 18065 41591
4567 9849 76841
11733 1997 179552
9459 2604 90458
13749 14293 101256
4251 16290 152131
6674 16811 196832
19740 200 50489
8046 14878 107017
429 16521 155403
9513 5465 187293
10741 2701 86959
13425 18726 196058
3112 20079 76850
8682 17943 22938
18212 20051 5682
12115 1152 11853
1409 19589 66613
7765 15084 165657
211 17561 21663
15331 6968 39556
9497 604 35288
332 15955 53171
15729 15577 172061
16280 16441 15949
3914 13062 16569
15066 9402 13217
18409 5977 63651
7964 19105 171572
665 10235 134476
1816 2566 8814
5479 7341 159741
11644 17733 105576
1737 7176 132084
10228 20117 136577
11576 17728 152817
16301 9203 18642
3273 14170 43509
2343 17686 12985
5442 9601 166314
13545 6918 178057
8650 16094 67981
19619 7627 24540
686 2053 105042
11741 7001 98845
17590 14083 9831
3700 7692 7056
9813 16071 95246
12077 3706 189145
9966 11142 154629
17798 602 7844
2707 2967 22956
3780 4911 116127
13083 5970 8601
611 12714 90161
10727 1574 162833
15203 11578 150700
10180 19486 59846
15321 11162 39880
20437 15167 112974
4752 18263 61448
19226 16544 63727
8483 7626 96103
16718 10735 5801
15447 11615 91004
14902 10285 71099
6369 14956 35167
12020 15771 120698
2815 7234 133669
3883 17603 70448
14495 9810 67318
5488 13198 22840
8741 19992 33475
2784 16376 7156
792 405 138630
19845 15038 118819
19826 2176 52066
18863 6676 75597
854 12215 175695
17201 19260 28540
5828 16684 121589
4377 13612 154640
109 9599 3715
1420 9882 63328
19943 1326 170842
20703 6370 153978
15263 12158 172899
13191 16101 64238
15391 20232 149631
15342 15769 189745
16640 2710 146017
15708 19753 105096
3916 11176 154788
14704 12306 79733
3668 1270 185762
3545 15932 7022
8692 4224 103060
12565 3541 30782
6853 6104 136798
14062 17384 63868
2071 5501 103561
2034 8747 46072
7863 3457 62800
11488 12919 129906
15727 17809 123866
19824 17197 125394
12086 14921 86677
242 6793 54145
15899 6552 21028
1560 16105 37816
17131 5689 42160
2226 10243 47114
10260 2274 185692
8141 17293 25824
5905 13705 134438
17228 7693 172589
13378 7705 21963
17738 3614 88969
85 8758 98803
2644 16104 47853
12055 10571 172432
13158 2111 169366
13375 12100 54793
12746 16753 169454
4003 8155 29221
20589 10423 40590
8272 12503 122561
16194 12684 41190
2228 17314 113263
2260 12599 20911
1275 6385 124971
17025 14371 166718
86 20307 15754
17062 8523 10035
10310 18714 168356
9752 17169 99019
7197 6679 7609
9858 6506 178590
16708 16814 141896
1729 7912 95457
13142 10811 10876
11533 6230 180034
18175 6504 81442
5404 5859 47435
15447 864 99157
7332 14780 160334
13987 18025 81852
15649 18718 139307
5815 2735 96179
8921 18827 131039
20017 15179 153934
7702 10983 167835
14765 4501 82103
17134 4258 103376
19502 14639 78258
20642 5277 8433
15697 1922 132314
3988 15521 104086
9665 12991 193319
17904 6369 66998
18845 12501 71383
15926 13030 159537
13103 10632 8187
8505 3032 145035
5376 4855 145383
3288 13815 194869
20018 5013 5348
8904 18474 122366
18496 1356 60988
17386 6325 80952
816 20617 45449
501 20108 163449
14613 14351 146536
17029 3054 166697
13247 15973 188529
9759 8291 68416
580 8471 15603
6657 13828 29058
4297 2165 5237
5661 10537 121917
14023 7311 17077
1190 2145 111190
19510 19612 64230
18134 16697 134592
4108 11307 155494
1709 9512 161581
1872 3071 48930
11966 2010 193126
11329 17300 169266
4306 1185 172003
5585 3750 118214
10703 20087 126357
6814 18668 13135
6250 3969 48869
17652 7216 150420
13673 10284 58972
5834 6080 126483
862 7975 156656
2682 20645 50037
11220 11006 125874
5565 4430 106185
478 6965 6877
5945 15335 161125
5976 5927 150103
8012 11540 44805
11915 3731 136611
9388 18020 88569
17152 14078 7200
8573 898 19472
3042 6771 135925
17328 15984 103684
14842 15594 61866
17739 8440 47855
16017 13579 112208
6226 1154 3562
20060 19564 4284
6952 5861 10798
9528 10107 199479
18452 15283 5101
9152 5762 89968
8314 2647 56384
20717 15887 116783
19853 9413 47681
20709 13337 103842
12544 3460 116777
3061 11578 193333
15019 4199 80867
16257 17487 120082
5853 7020 28806
1072 10821 56816
20656 18588 72120
9684 3889 185585
4815 3251 62368
19785 9275 52845
4994 15685 181614
7423 4234 138785
13107 6633 169336
2696 4559 84280
20219 702 66426
1930 14681 13596
19570 19637 175456
15753 18179 2139
4360 16958 88091
15639 16663 86391
10601 9071 112810
10751 15314 19907
6913 764 53091
20577 16152 169398
16042 5262 46077
19661 8171 83872
8067 3699 82825
10999 6741 100906
2027 15971 195488
4363 3345 135888
14203 13012 137844
4777 638 40487
3345 5468 180155
4025 8131 136634
19845 9068 105457
16679 667 51876
13212 6238 170657
19029 15974 146981
8305 5928 178205
8394 3883 76033
15265 2918 77819
1340 19487 182724
3917 14431 3984
9946 18241 69809
10908 12233 128481
18708 326 72992
12756 945 73690
2233 14354 175224
8060 20133 38079
3836 19910 20240
5473 20244 90208
2497 10157 109823
20068 18443 65341
2345 17722 116663
5920 12533 199239
2105 17630 26356
4162 17041 167671
15467 17659 11954
3524 16801 188780
15176 11486 170774
4887 10147 47302
16125 5988 34366
7406 14567 58716
3626 7255 51067
3140 17439 173987
7658 10960 190174
14785 13836 131662
17468 359 65572
19324 10105 6206
14340 12900 126419
4163 13596 165997
4172 16402 86605
556 11427 78958
16337 1395 195276
4665 18505 112125
12317 5406 175804
13314 795 112946
6830 15731 163910
4868 12177 8324
6842 6655 121014
17225 9993 40068
10054 16654 51017
6899 4108 5846
15251 3111 44289
18630 19389 94203
17457 2364 131914
10505 16045 85831
5193 20299 155219
19674 10840 166625
19782 11707 55303
14894 1900 62028
13866 17564 135096
10380 12618 12349
12881 8528 170498
14943 19665 96215
8152 2923 42745
13656 3600 141113
10826 18555 56049
16453 16387 195847
9170 5430 182316
14635 7789 192615
8698 13347 91850
1470 1606 153683
5715 824 155612
8154 11585 66059
3826 14007 150635
16634 3342 164758
5175 9006 112639
20531 17463 49333
18243 3722 132416
6718 655 39336
16782 4299 196813
156 2 3625
14576 234 185138
17876 19616 109027
13514 2437 116604
10170 3668 199969
7001 19362 116251
18829 871 175817
13347 6804 181475
169 20369 97379
13846 6647 153317
5109 17199 20373
15846 11505 61644
10349 402 108680
19888 12413 137236
2826 8918 69481
4514 1577 12835
4744 18108 72223
4294 9797 83940
8642 16558 134134
15806 11937 114732
7231 18049 14436
8204 1998 158964
17241 17006 30233
15093 8487 106086
13895 12934 196581
19140 18355 104454
11823 19984 112065
6073 20469 152845
8736 20639 183502
4552 12773 55865
17303 1528 84307
2435 8377 169501
17891 3081 1932
7697 6060 154765
18811 9077 171857
8987 19647 119015
772 7017 71084
6510 11703 175941
9893 6312 32853
18990 15878 66408
15882 13900 169518
3567 3940 154524
19527 6730 81015
3072 5667 178618
12506 15879 88035
4621 19096 96582
9581 12681 110524
13802 11782 107828
14888 11711 19290
610 4962 47550
3528 2556 95720
13861 14262 195455
17923 6776 143360
7028 14895 129137
13245 11556 192072
1079 7747 21676
3523 8474 36000
7537 4487 66925
10877 3048 171106
11998 19133 52902
768 16431 8082
4074 10166 108252
17188 16939 128650
11408 11948 53263
2817 16471 90891
18927 7961 199800
181 7837 22235
12382 9505 136042
558 3339 136679
1461 4301 162076
5921 7772 109057
3587 19296 22588
6350 11113 104564
13457 18581 121383
7768 14719 45484
3243 8588 92626
11945 6870 108335
2080 19405 10454
17163 6782 52748
19045 10141 145191
20021 20057 177159
17469 14977 72675
1968 4723 22748
6478 13905 117762
7469 19800 90768
8098 6460 199796
13728 146 196558
7693 9248 184284
904 17902 16950
19538 7611 137497
15993 2610 84678
15437 20412 54667
17721 17318 189874
14825 13583 13685
1936 14063 39518
9937 18774 92175
19990 11817 106245
10804 20659 94169
5055 9292 108356
15019 11656 136206
14577 10425 14606
7072 18599 176591
12291 11346 174092
18809 18388 69727
9755 428 147900
15725 881 193186
9151 11415 108928
12983 16960 108884
6762 4004 96891
7099 5311 57824
123 19485 81134
20001 18185 133017
10027 8137 151718
7425 14730 92013
14426 15241 17930
6698 4157 80337
11298 11250 7198
15814 12943 13512
8402 13266 50472
6578 17436 149444
14327 2929 29412
11617 1020 16457
11263 3473 179165
18918 15361 92905
18724 12891 178113
16991 14315 133808
17118 11641 117937
1447 8844 1012
15405 12669 96338
17962 9158 142921
5954 12591 30714
7867 19191 164979
11712 1620 121056
3747 13991 112392
18005 7016 33611
6852 18169 168843
16494 8546 127621
20363 13024 52580
11649 2146 198103
908 9767 48474
13959 12866 160058
8966 19950 30764
6780 15057 179755
13987 4707 142484
16431 11525 70580
17190 12575 1563
12082 3022 132534
7277 3760 112359
9011 12319 197760
16245 13796 82141
14238 721 100018
1731 4898 93089
8898 1942 87759
