54415 137409
45231 38154 93085
27341 31008 115160
4329 29320 4012
8972 41738 98898
20001 36293 130307
33156 48729 115788
11629 37373 76103
26859 44667 58491
29808 30548 81834
34024 1667 96895
51704 3347 74759
51951 39442 132084
53372 42894 55069
10708 54255 55300
38604 34368 183933
31436 30013 163723
16467 36927 6607
45923 27683 141141
47991 12256 144685
29370 35472 54213
24670 28350 180554
23110 26283 190003
36407 11837 49746
16022 41581 177598
16147 17815 59927
2959 19841 81036
9477 45101 71809
26427 15505 192756
1960 17419 194239
14525 18537 76116
37011 28848 99470
43423 21050 128440
43331 11107 166838
20688 23563 24060
3569 13122 181927
46399 37868 19423
28176 17190 15271
14144 21109 8506
38739 39179 180178
44060 35617 49164
5406 3337 59736
9961 46594 190323
25198 25586 14763
50362 28546 102905
23097 2237 22618
30688 15210 181636
11805 15234 197948
9025 54067 54531
31072 21060 146933
29275 53475 15998
50244 8488 62031
49041 21768 43221
38945 19273 131570
47470 45750 137332
33621 20971 88344
15415 29540 195065
25174 22095 198261
29171 6526 39813
48255 20591 82702
16720 10866 30890
50078 34530 18460
21610 31856 122436
52874 25126 188183
16167 52724 183916
38125 25410 171331
43628 35787 50047
24342 28845 55373
542 35069 48269
9594 27231 156909
6385 51803 189183
28222 14071 71895
16647 20061 198741
14718 36616 150272
17339 14268 184710
45915 50855 156393
39855 41151 34197
35502 15622 183769
48338 45972 199582
13016 54272 178829
8398 14033 23087
4300 13654 78850
19723 33029 43670
43549 39016 47547
43871 39973 181092
54049 50828 16592
39551 48922 26200
5514 39248 89532
1111 33228 128202
9033 23042 170130
51582 7325 43812
23728 34521 158832
38589 35336 148100
14611 9560 40861
17251 30348 50918
16788 47177 188952
11747 13006 192301
47141 43952 95951
12515 2513 5373
2587 22708 148719
25115 10952 104816
3704 50814 117630
19072 30648 8936
29781 19820 19845
49329 42131 90096
34899 45453 151054
52652 27624 123907
44001 37132 34239
17939 13930 181855
40972 46701 112529
19348 36698 140915
49550 40544 12938
33523 447 197802
29768 5889 87194
2870 13783 143829
33961 44819 41062
16203 26301 142754
15059 17779 4561
15815 21165 87785
23824 51637 160449
25258 35863 53002
19186 17592 107599
38616 30583 127439
12250 54019 95020
12244 48091 152596
14915 26210 57837
35261 54161 160964
53925 39793 73043
45270 20499 164870
14125 42128 165849
6959 1900 81626
25683 41893 68331
46215 32955 117100
51521 33897 192167
31824 46144 122124
28617 50802 69549
44831 29935 104171
21561 5056 180701
53975 52752 101823
15432 48313 62896
101 42734 18480
38682 42269 166935
7997 10585 138751
36559 45107 133484
36482 47493 123501
25672 51139 152610
4022 52149 76416
39740 44394 194622
42917 45457 54589
9409 53372 167825
48562 27729 73546
52453 46300 68442
25252 5995 20463
38598 3405 148802
4490 39910 144031
2326 29731 27036
11820 40542 115435
24635 41337 2981
7984 8567 149879
5336 39803 17936
50376 18288 88022
2988 29504 192480
5668 35155 173224
13389 8011 157258
27006 33980 17546
22750 51635 131416
48721 32543 99138
8846 53526 151191
4419 38045 189556
19561 2980 129655
9616 10475 63487
53554 31241 64568
37740 18437 178159
4277 18811 9094
4458 14544 148760
27231 6664 192806
8353 2513 42471
15956 5347 6452
11329 3081 9404
31385 21850 131259
48883 32512 110281
33750 27856 111927
47714 24051 106350
17642 53621 78175
19882 34973 62510
28632 31201 42861
26360 24843 45322
2811 44894 87707
47491 32461 166747
42281 1757 119024
47077 29113 192426
35410 5458 176286
47797 28425 132379
36067 33029 32879
3010 28911 40588
37814 33150 102006
33941 13541 173526
51465 43134 48459
37063 46881 17672
5563 47847 8594
20776 21809 18551
44413 13962 187959
12710 741 63662
53446 376 830
48791 19700 178615
53115 29594 180539
50780 9982 184521
6532 51874 19093
38759 11219 53759
46591 45065 123445
42922 52002 145515
3552 18955 154415
38209 41368 23035
39927 776 183954
10929 19941 68547
52434 15200 188578
43723 16214 110149
2194 25855 119092
29089 21583 172320
5797 12595 109978
3616 50966 64836
1084 23244 149509
44438 54270 162050
47617 28115 101745
37276 44020 92799
43173 432 118651
18390 41745 29625
17037 40887 89755
30964 17843 80032
43347 33025 182866
4213 11652 191213
42479 39105 117487
43645 53284 14069
51138 33190 145538
50782 5665 88640
12805 12236 45570
39454 15761 117169
13827 28276 127504
23826 16669 183277
5866 39942 30498
16311 11118 76674
12401 28817 44916
53398 3166 12987
925 40121 109953
49594 10303 166275
6106 20424 169219
15021 10131 38875
22142 11736 59187
35148 21511 12231
31602 8934 117507
23057 53351 63773
40409 51684 92506
17512 28791 190688
39802 38071 101185
20990 50251 123335
6205 29584 87237
44524 44429 173931
48200 11515 189742
10215 50677 83476
48063 9494 83425
39627 43966 74563
36405 11008 97921
24134 46087 25668
16385 30489 59015
46791 29753 28035
40608 43474 117749
6040 35100 174454
21061 29885 130294
13682 43637 37674
25626 49799 57952
1815 9981 40451
47169 53043 138431
5952 35136 173686
14476 6625 188697
45473 31521 52040
7035 54383 145020
40542 11302 194208
5182 38438 110892
12514 39397 73649
10291 10513 146103
52869 42639 190951
13035 9862 174066
22116 49384 54902
43284 29004 180251
23281 43308 192637
5101 24723 648
38836 10269 11167
16745 11932 104746
11799 12190 123275
15745 9546 175734
46766 12241 148084
14578 3839 94521
42762 34278 159752
46706 16328 566
24275 3183 48728
24741 42899 194699
3925 16289 161897
23410 41802 96000
16688 40129 21601
33089 932 137453
7996 44233 33884
42021 19865 39302
47516 19638 102191
10851 1106 106390
11168 36396 97272
2490 36323 45331
50032 36465 58559
7245 43785 51995
411 26356 158822
8371 28547 167346
31268 27938 77888
20453 51761 79116
45068 53567 2834
40619 9225 164811
29399 3609 182469
43853 34725 65212
11520 52282 140593
24534 1665 121926
15414 2798 172969
12755 30163 170488
6789 3978 54677
12913 2999 141737
18362 11040 197978
24940 29793 132141
49077 6018 24615
4749 1734 36867
11463 52129 193031
12614 672 119347
935 49011 116224
43389 6835 179050
52173 52076 38772
48303 31840 50972
20156 2676 62996
22194 15597 40898
20783 4887 21137
28249 38313 104432
36200 51075 125496
1787 25163 31618
42260 51131 11582
35920 27443 123666
46166 39786 65475
43812 4474 16526
13099 7750 25133
16915 44716 83450
46400 11603 154138
28864 1106 24738
8683 23258 73823
28438 24662 85039
46200 13393 171280
31078 7366 173705
43816 3834 194302
20548 40519 64801
9359 13506 63470
47916 52513 195660
14230 15996 141871
50754 1692 43687
53829 34442 38020
7085 8046 37432
39715 27277 47097
6182 28427 59063
5957 47233 57521
43343 8917 85937
34263 25889 177556
2935 26525 100964
2263 25082 3072
28511 15100 126898
41570 45100 131832
53513 37656 100178
37679 27075 13466
5222 18227 144835
51089 8829 190427
14980 2050 9059
40898 27463 18847
49275 17096 147340
46405 34631 170828
49014 45743 17167
45482 23591 175649
13332 38900 23701
54211 4611 126710
49796 29873 157926
51142 15513 171212
35840 8414 171725
27277 25389 121486
16506 47968 68829
50707 13939 128134
20840 39558 19004
44015 41634 173706
7769 211 193012
32253 39857 148853
4598 31734 16593
37096 41166 78450
9013 16303 39768
10443 23156 197077
31748 6649 10608
34157 29655 111469
16322 34956 64314
20550 12802 100160
9320 15066 186214
43261 10466 57931
37987 10998 22078
37651 10241 106173
13263 9242 128481
32012 11083 47196
10759 22967 39036
34942 47369 87167
6158 23962 88471
36977 49398 124
36816 2172 102206
34323 13971 171834
45718 21675 130889
53 15112 59145
44602 5975 62563
51484 5707 1054
32193 47645 92079
10230 16190 123631
5544 40213 8032
30346 6873 63019
37366 16241 175318
18523 9547 186946
24575 33584 53386
7322 23561 43771
37080 29916 130941
18242 670 141669
54265 2745 133147
50654 51821 153854
15925 24448 14162
36959 21811 139187
52014 30453 81168
36129 10405 141535
27844 46273 83290
40197 5815 91055
21222 53812 173300
24946 54222 150166
50002 38564 172480
39800 14603 11727
25039 3992 109963
3580 45111 58204
38759 10669 43286
26086 415 103975
31018 14504 55598
39563 43186 163534
11160 14365 108099
36291 26417 36153
36635 17132 192548
46383 53704 38075
11427 20573 4459
30425 48294 10271
17213 36776 57668
8742 49520 165004
17775 43316 6380
38380 14281 139168
22056 21138 103549
26226 49563 162925
3963 13494 65822
43211 37319 39876
4955 17806 10404
25770 8251 91769
43216 35936 51070
36717 33449 191750
38169 32488 10461
1288 38005 119373
11350 43321 36898
38107 23073 11831
8436 18284 170535
907 25284 66831
51393 37682 44604
34039 50222 52752
5677 13311 67737
51696 32271 1280
52760 38182 133326
10246 16887 176572
20815 35511 121836
19399 44044 37519
20936 26953 121444
37965 42956 146625
45659 26725 85753
50950 1071 134607
24342 20281 160819
44754 4025 51835
17881 13706 66480
4688 3886 117675
20686 156 15837
1620 18505 98361
39490 21869 196138
51733 35766 142166
15961 5438 60768
49240 39628 3480
19837 30195 180174
42895 22373 43674
23477 28527 3124
35066 10892 199556
31084 25515 191358
34381 27944 179077
50875 47568 65643
6234 8432 179844
46356 33904 132873
22279 1805 161547
47729 46464 71063
53062 5152 151478
19858 21876 63514
24226 33699 195295
25036 18760 132972
2036 51122 30268
49253 18771 175420
52281 52583 37243
40156 6941 81564
20604 45763 173046
54006 50402 142362
32292 50347 99387
27485 24590 107745
54224 34680 198613
53599 44514 107728
35757 8688 168290
11152 3368 148670
42469 2988 189549
19668 20455 37609
51416 33771 177150
34160 13157 67496
25768 33273 92981
42740 10388 114657
7573 43500 39982
19698 19951 132978
41146 18106 39033
6271 12605 46270
20812 28312 181353
51506 42541 52857
44546 40966 173905
15568 21292 131855
21645 11365 83456
8383 21780 80001
4486 20726 7089
31469 18139 194105
49925 49529 102270
11909 53300 34019
5282 31734 194494
22864 18556 10768
38858 13840 41797
43351 19000 63838
17352 17286 140939
52054 3141 133443
50423 18143 90789
20006 4686 13561
22171 27538 118679
34111 10411 1730
43502 52907 73237
13501 31499 79441
53832 45072 190036
12741 15382 50199
24901 17077 71658
53891 6621 153939
40198 42368 93588
2417 50522 56599
26995 20969 4514
33980 3643 193093
34741 41756 194963
6363 40607 76428
6771 4009 195029
4659 385 66337
48181 41722 36774
50678 45205 76578
16111 36147 105041
38044 47232 109262
12621 754 114616
16968 1036 193482
9132 39161 131425
29805 47761 19449
45897 28283 55065
18022 45936 142141
50776 2003 141541
42189 11305 9381
10486 17285 43874
25496 45876 104402
6023 6865 5021
31840 22722 165589
35430 25589 4647
42464 20695 131770
45317 11604 151014
35626 26453 91420
42416 124 148688
40185 5205 179054
709 24950 143707
47142 49902 131537
38712 46761 23132
37083 25038 71841
17770 53512 145315
37776 33941 153721
41832 4072 145186
23932 50939 109838
9351 36006 47986
11479 44414 187059
24435 47384 143025
47303 41553 72311
16885 34900 118502
37876 51744 19108
32889 51392 167895
39839 5322 188507
42557 5106 20326
26593 17147 165749
6760 43218 91755
9343 26918 9769
21180 44354 171553
29130 18629 117191
52245 6518 145493
44780 13540 29567
17830 12550 180990
37424 9476 75596
13093 5585 94033
7027 20403 78270
43577 36536 98388
8830 37620 142321
18312 40672 138860
21177 28602 26539
36587 6442 160859
21817 38908 158489
32576 4683 55941
29828 17502 191986
48667 7269 199479
44489 36561 20012
4918 7860 73346
27940 53239 43136
26561 41773 138911
36597 28429 112150
5487 2649 188035
33343 46366 5452
11914 7639 62124
42147 4794 94175
31691 19269 27326
4384 45173 124793
14887 4211 52859
25351 41497 105650
37218 40697 189625
44673 46136 141360
49963 12933 169205
18709 2315 68272
23797 33733 162793
23377 17640 112198
50041 14683 29339
16477 16590 68445
13512 25521 37285
33202 37261 66310
18627 1671 29385
22065 48916 125451
19474 17448 140153
1000 11681 60097
25572 19888 116988
14271 34283 151936
7854 40474 3287
36498 29045 118646
28027 43281 124378
28686 49157 184863
1071 16334 66392
17099 16519 190049
33234 5697 38194
54174 15534 70519
48049 34020 95915
52044 28942 114485
44449 28789 76753
36135 26367 28703
47640 31255 120785
22073 38260 104914
43007 3779 96504
32577 10768 678
5577 46851 136342
38323 800 145506
15373 22069 156070
28653 34900 169431
52713 16482 185723
6371 25847 63054
52560 32672 40899
39598 42196 4047
35940 8442 148841
38275 14129 131541
50002 46253 164032
25685 5389 53716
2374 5026 15002
38534 8690 7522
4533 44349 104524
49757 19666 84111
35287 48616 106019
25412 39219 96742
28488 35168 133680
35769 26515 89041
4705 31150 74466
15710 5443 56620
24458 11203 114978
32798 40398 131932
37657 12954 82599
52916 15613 102511
8165 45369 165593
10873 22033 102136
22133 23683 36982
8080 23736 191284
28025 29168 100707
48018 50956 2197
5770 29684 56936
25201 31906 56572
50536 20811 193945
50917 11187 140725
131 7559 169551
4408 19510 68036
36128 33702 195931
43810 6551 117853
33567 27143 63290
12663 27005 57283
53093 7361 106000
46652 31873 70463
53793 42893 125280
48243 30093 95602
25209 40411 113009
3585 37272 192022
37199 40445 194090
25530 37470 154273
29836 48865 87861
30504 34405 48891
42942 12218 115616
32183 21124 52596
40742 13287 41470
17538 51349 39441
25900 23005 168357
18125 46641 84638
18924 43963 104576
7519 12829 67149
43536 4111 142682
19437 22448 50501
14588 16666 161158
49745 11478 7941
35315 45266 167181
4406 52956 192408
25916 15422 168900
44702 40810 83213
46049 48357 170973
25985 23705 170623
32362 52817 124424
5738 45597 176177
734 16216 177903
45741 54373 45001
13869 6861 130677
22483 52517 166406
13638 15535 143849
44778 49706 80978
17184 9554 127822
20546 4021 120905
9617 40244 102384
37325 42980 100506
6771 40901 106861
29508 29645 124610
39417 54014 59146
22803 15345 47659
14029 46961 155993
44792 1028 107480
7927 11879 169819
18703 39284 180541
30602 38548 40506
47038 13281 82971
39888 9403 133241
25867 16001 77393
16863 14263 16197
5251 32513 28583
42322 52776 154404
46003 19198 15730
16493 32523 177506
11833 15640 137034
21708 23728 158774
38452 52549 118431
29243 47183 86443
31695 8274 30510
28313 35216 164536
5643 40077 154829
347 38300 26128
30402 46823 41653
33544 51622 142241
45633 4720 86866
40731 29258 116178
40108 4233 48665
53187 8823 118844
42990 36077 191895
30557 32492 165851
47384 27397 60785
42800 12661 132085
4322 29149 127956
12789 31384 16646
24845 9735 37537
27751 25097 89953
38432 43423 161534
27553 28260 34338
54004 27250 109921
38019 43774 75595
609 20686 100117
14177 37678 53299
16082 30319 160925
34931 40308 110100
8723 53094 10499
35645 36445 164888
50111 30824 50853
50601 17515 163802
10231 1613 189342
27520 7683 142091
11438 50000 13229
3554 16134 3463
38492 49798 76138
24457 53309 23241
12611 19115 140188
54125 14095 29859
20075 29576 145782
47633 26280 101625
26277 51986 150209
16245 33603 80482
52155 51938 29818
23864 35576 79742
35282 41213 69316
15125 14814 75397
47580 38066 45816
2087 22344 93185
27122 13626 33071
17465 23034 33697
31684 12952 135575
4995 16344 148186
13040 53491 45976
13803 32302 50547
3765 1061 28857
16598 33647 144725
23540 43634 119390
10005 46959 196237
40347 19350 88822
11047 2623 171137
17326 39737 184744
1202 37882 8000
45040 4361 77136
19555 47926 123089
41970 28909 94754
36024 24797 139909
45776 45357 51271
47694 16384 172708
38178 24732 70783
18983 46482 146812
44760 2133 177017
53730 39399 192201
38346 199 35373
25844 10403 136096
21244 8563 66574
2144 9846 35402
1224 33413 140667
33329 12907 65325
16629 22005 141770
44895 49402 164891
26150 19451 47092
44497 11389 10206
1922 17419 148617
40664 13772 159530
11796 19055 5938
36349 20594 17145
37924 36166 12272
35803 30205 33271
20291 22600 52577
28449 9220 151866
35611 7573 142503
27057 34053 134836
12837 36811 154706
29403 13094 18910
46085 29181 52838
144 17493 70889
10142 28226 107697
13576 28213 6164
29576 18303 155716
29774 44356 75836
1994 51672 41923
38217 13535 118501
38942 44313 88731
14010 49769 37711
6271 23045 130263
17962 19687 128181
17263 10126 178962
39995 20663 94273
35189 19107 42930
1452 33316 32069
31260 24846 80433
10026 43878 52343
53471 44299 7523
11930 41342 8456
29992 43934 41484
49343 48793 150954
22133 10551 70336
19111 2864 141541
1512 14306 26746
20519 15589 130358
50752 52485 101402
53870 17071 92188
12093 2339 17179
42853 26319 107795
44126 38383 67371
32807 3651 76854
9407 36469 89692
12697 48492 103834
47340 32728 25089
37256 40735 46890
24888 17912 31478
23225 36927 64682
48201 3598 9261
35745 52500 38318
36856 31586 155298
5121 14700 165666
5863 24141 93282
44069 7711 46931
29532 9553 51736
19083 38305 180619
50652 24130 147231
31871 38201 50221
27162 35838 862
26696 32511 54756
28489 28060 187716
36194 4255 85835
3179 32547 106228
24064 38418 9397
12856 36169 77723
22922 12578 82233
41262 9552 71941
2632 20615 178453
39719 16275 40222
49425 6833 153453
28592 49459 168653
14911 48925 198308
44847 22989 119622
14316 54388 126563
50880 17505 125572
33403 12083 165548
49464 41885 6356
40415 39671 35805
19276 31103 13027
9872 36988 36956
29046 42507 74085
26471 49231 67553
29957 29497 13728
45650 27930 21681
20759 25160 41294
4122 40548 72363
18905 52357 142570
1829 12055 33502
29779 41073 160163
11494 39088 132865
19287 48681 65977
31457 22266 63429
12415 21779 69999
36913 21539 177817
43313 44824 16122
18968 31980 96504
39586 37623 63845
30490 766 13793
9821 17799 8294
23239 19678 198992
44675 37689 156139
24808 7725 26593
50453 34984 135216
15368 31528 10483
48416 14454 160698
45918 47521 156688
43475 49214 83488
27083 29838 44369
32891 27918 81666
40169 15017 183731
41073 8047 183105
14030 50622 26463
9912 13389 119844
18452 2044 18108
2821 31074 61472
19629 51173 113011
7116 36100 128742
2588 7692 39941
26453 54324 66292
3765 45380 55856
30457 28373 40743
37031 24768 11613
2172 10076 156195
1608 9750 81121
20266 14795 185762
339 49598 92904
10208 46938 160168
42198 37334 152800
30248 22954 103703
54158 25474 60267
38175 18106 106708
51920 25600 61976
27494 49050 145633
31533 1365 148041
18080 2450 97066
5367 41625 120673
32116 33529 134449
40331 24360 101769
40625 29826 141675
41644 2783 183852
46384 2207 112628
49451 13777 9521
24882 18341 65586
5024 41484 65237
11402 5750 137790
31789 19871 43235
7347 11579 175360
43672 13586 176099
49369 2420 51094
33067 26601 158251
3766 35255 73063
45849 53296 16682
24478 31909 24255
9140 10044 133933
3824 51548 145197
41379 22476 86906
6493 36569 74933
38688 20083 117829
32310 42586 75233
52227 19951 71589
48769 15834 158944
21120 13529 101264
27169 7079 46974
46462 44736 80169
11135 17354 191731
32134 6419 173119
30766 44143 9412
6945 15555 90123
26997 45111 128350
20961 12240 107513
33180 48446 198950
47341 40481 47914
26779 49833 123118
7448 24965 116363
25091 5827 111916
28209 39459 128369
7808 7635 56319
26265 45477 55353
43128 23834 95589
21830 10693 85755
32066 46446 6101
21954 51506 199023
26154 35434 198418
16064 24048 13614
44967 21851 5431
31956 14193 24952
7726 49535 53652
17500 47593 129924
35334 9600 79426
33430 9359 62177
48261 18889 81655
26510 3317 82285
22103 24639 64393
53654 14452 198589
33043 53894 40251
15526 38290 24937
17544 52317 69071
9558 13190 93141
44697 22692 181854
54164 52049 24155
30276 48505 88093
20828 33753 11683
23069 9021 165455
54304 30290 20732
304 13366 167648
9317 45551 40966
24389 40695 130783
23239 7735 61721
30158 12324 4570
1333 45862 166586
29905 30396 75552
39680 19415 83859
47713 31005 141195
3906 52784 40466
13434 6142 189933
26394 33759 88538
28631 8144 119828
32951 14000 109801
2620 54036 62867
23392 53410 9601
27108 6593 82048
34946 14933 130194
19566 37079 49779
11525 12057 64691
28862 48884 94569
39492 21460 52174
3276 5520 88774
34121 28793 94995
27926 16771 66493
25573 33613 24744
7340 25943 51474
3772 5890 150097
8962 10814 92132
26803 50311 190541
4957 44488 17772
726 37223 25971
17427 1153 190900
29968 31991 195335
23090 28070 75873
22563 13925 187523
4921 23960 80488
32348 6342 24209
36343 4017 90959
16452 1294 183853
43541 34150 35077
432 276 177134
32847 38683 177190
32458 22889 14047
29830 16105 85727
54347 41939 154584
29347 6185 83383
17529 8016 125349
30667 12662 6870
52477 24563 60385
11969 48014 103854
8492 31879 97707
32669 27223 155186
41232 29871 185365
42318 33125 189938
3521 39860 38754
26371 30781 27655
18492 23368 106397
27767 2779 149254
21869 47842 66453
40274 28748 70147
43745 25409 63357
5269 53915 33296
35387 50942 130350
8442 11871 158617
23169 38248 185882
3232 20486 92851
54377 14524 110256
3155 53361 199505
10198 44152 73182
52504 46522 31578
9253 51004 128425
40894 24825 50944
30070 48329 132232
52209 44028 191126
3056 508 85253
49292 22769 176569
18778 34175 37009
44336 36942 190268
47616 8683 61643
28862 31151 142647
44314 38373 148263
33614 24339 61276
34822 31570 18581
6540 43080 1359
16557 5057 40435
20178 25149 4676
21374 12134 48953
16971 44813 196139
34736 7104 111162
40471 52460 74900
4489 30660 161994
49058 51892 42081
37234 47903 35406
52764 42572 131678
50451 50007 99330
22570 3680 100638
13381 30430 151320
30228 24512 21982
18702 20017 137879
43010 5304 99298
23829 41204 107750
20543 23874 65313
42503 50938 180346
36082 186 118655
49551 41 146212
32082 48384 64809
30609 16269 44130
53461 11863 118978
14328 29114 63624
40762 7196 98726
50192 52968 157433
32305 10273 122217
12393 24013 5660
3702 23459 163766
45896 18632 62800
50520 3913 76776
48601 23981 111353
36917 22147 106441
40865 40653 150729
47126 51717 100386
33155 26497 135787
35541 52419 22019
31590 37084 169321
1236 833 10395
45767 9679 144195
16994 35978 162109
13364 38437 169032
23559 40012 167633
47625 38160 166283
30048 94 64619
17725 15860 132192
3690 4479 43628
31798 15568 100778
32081 32277 139878
32584 29535 93158
41181 14724 18967
13261 47518 144846
51921 13877 10400
40696 9652 105626
27891 3160 123004
6469 30326 124882
36621 5654 164576
46297 20812 199395
1829 43257 160889
53411 37188 53688
3680 40104 62205
48289 1633 196038
16108 51046 78399
35973 45466 44973
4754 26416 1169
40799 24607 140467
26441 38806 134278
14699 46065 45173
35094 46262 192554
14300 51960 72892
49822 47023 57978
31987 23823 92153
46656 34453 194400
27910 7037 61567
8331 11711 140531
23187 27363 61814
44730 25121 11735
3521 6882 112972
14536 36953 9649
49816 9265 22682
34158 33947 138653
9968 18564 93138
48144 3153 150323
10691 26440 116456
30007 53015 130722
17806 52416 6921
31926 39612 47592
53278 16721 76582
27912 34082 194663
44539 21273 160910
19624 41771 35926
8605 33196 151553
45917 40580 33989
52894 29 179859
41081 35762 48830
33038 51631 59535
18830 42189 40009
14220 37808 167637
52591 50026 146434
8321 3145 125874
47705 2028 131439
26442 43558 12632
12827 17533 186657
20802 28131 33668
18289 7841 79133
32294 15371 31633
35283 42604 187291
9771 50857 173537
46933 13889 132154
29402 40487 70841
40065 32701 162763
41566 49154 129780
3582 31548 37576
51707 29892 74972
49034 51446 19120
47581 22728 55618
7275 13718 115283
34157 10364 72468
9284 3483 4773
46224 6353 161327
35418 7941 180059
26249 3254 2676
35232 47596 166905
19254 36780 178361
33407 23749 134598
32866 48440 100975
51311 47560 71338
41430 31896 152537
47963 36358 177857
16712 43329 133136
29173 42584 85301
28512 38205 8521
37981 5470 145898
979 49890 153048
34749 1988 162382
39043 19464 24592
34756 49873 92351
12980 24103 98806
6865 14980 194381
29155 19321 23844
39010 878 134649
23660 27522 91582
8244 24365 55011
49808 46478 194735
51673 17182 112577
49134 29362 151188
22479 41420 84641
50865 25627 5259
52259 22494 178125
19895 44769 132628
33797 12499 113593
20924 12960 119343
5006 49823 150545
29044 18470 147408
6828 3960 11186
53096 11984 158064
37350 10540 15506
23017 39128 9730
38889 42325 133420
48069 8886 20525
54261 38578 168473
23161 34620 10341
14363 25850 99962
9059 52892 1326
16494 19064 137437
48469 10720 605
31431 14013 125762
16472 43092 27767
683 41469 125955
40022 41296 150729
22850 51 47484
13754 34098 36836
16556 26268 110020
32558 45994 110507
39692 51372 129785
28557 17244 101645
24823 37605 2009
51310 11489 63216
44098 20228 83404
9759 11846 110973
18457 7345 42578
25713 46633 144196
36007 11469 54136
19846 11991 153619
52910 40869 181351
5720 41787 89561
39708 45424 83572
31514 2158 51899
15576 2916 177721
40815 11134 180242
49041 52648 22417
21437 33318 91155
42796 45179 9643
32644 14756 111043
24794 35817 56318
1910 24615 14294
47459 13253 63795
14946 44212 110161
29121 28464 75966
51744 41398 63602
2718 42929 183629
26934 47327 196987
18121 20179 28331
3636 49473 77185
46313 36611 81513
35090 51751 186576
26890 29719 95967
22520 7130 105063
52682 13560 118832
46114 37241 31185
29744 47421 186235
53363 47912 7504
43275 12925 127621
39624 3868 14980
5 44349 197191
45795 43921 148001
17506 46949 151455
8526 7907 79909
28138 52077 167219
39635 51680 157014
26080 10075 99469
24850 13898 70061
13592 51161 69911
6071 53902 54014
38708 37387 24341
25464 44213 105934
15699 39807 119674
41357 13383 82217
50642 47025 199411
21750 22735 184487
25519 42081 110799
29647 42820 169513
29460 43027 185018
6308 45788 46207
12541 38523 23986
6446 47939 171954
49362 45180 52012
27763 38598 5930
2883 17890 74788
14206 36202 48915
43583 44910 1076
35258 342 136926
25193 22924 127819
41307 13605 154436
13312 35926 1134
35290 21894 154437
50546 15910 85774
24259 26696 147143
24044 329 113758
36395 40030 29978
50504 50513 190903
15340 991 160526
40044 9177 195709
28220 26452 71700
48867 44961 45306
13799 46969 155392
44560 51299 172450
31762 51313 15810
32035 40639 170648
33229 7754 77188
31765 48870 101824
46236 47591 94058
31526 44359 107148
13035 34853 44087
26578 37568 83563
26794 40561 20588
2706 20123 105016
32380 4185 53737
11377 17819 120532
4013 47897 195014
17008 45840 95825
38937 1883 147703
9894 42967 141587
4682 9541 181267
40687 13254 42787
22146 2191 177028
16632 52130 168808
39300 54371 152802
7826 12226 166504
42503 44586 30599
5227 15999 118723
51543 41404 81968
48497 31117 15228
2365 21125 188135
44769 16156 121012
33508 50656 167497
20730 933 66752
1192 44461 132285
4207 10098 172599
27331 15120 134101
35864 51797 59248
53957 28958 197585
13400 53036 49050
39603 14941 137711
51267 41075 170799
9735 48290 68800
14095 46332 175065
36747 41680 111294
29290 20473 12833
23466 16126 116049
53828 13786 163952
29829 32571 10200
20096 12694 164218
48770 26952 72977
7872 33761 1589
34109 16769 150093
21124 19116 190483
687 16839 95308
51357 26668 97336
1222 32163 50964
22680 4399 22917
30696 44663 75
2923 25019 30267
26162 11315 114490
25993 14836 180775
9105 12139 162342
37270 9440 168916
35023 48839 67144
36851 1422 156531
28909 19134 144602
31871 10626 81436
28984 34762 163306
18117 14625 44745
45222 8996 154285
15288 511 179629
20875 50797 66208
41150 30763 59958
52117 23578 110841
1720 5006 44344
32717 9605 187140
45511 53990 65188
14963 16870 153050
40132 50259 17899
9472 30321 59576
43441 26402 146471
26566 46712 166642
37180 12538 25060
15796 4652 159109
26176 11025 131560
1573 11087 112184
31129 10820 95459
53428 10255 14040
18170 38104 195048
7269 34800 154706
43305 768 43953
4212 36026 157584
37953 5363 70943
51131 38223 49687
3634 28117 140408
23954 28788 98328
11617 18729 171034
21972 25115 191887
12423 50250 83371
18833 7064 26623
18386 31941 44930
13623 37734 184831
42212 33951 150184
32198 2082 199093
24978 33736 100371
32812 25841 126450
6585 41340 106704
40521 46018 159611
12777 46732 126956
25171 43645 66153
23084 21557 88006
18582 19059 85499
24182 18242 121685
33709 3704 196508
32754 2438 182589
23168 30233 95989
9195 54185 13849
4072 21637 5115
39002 32532 72035
41864 41808 153796
16392 11809 114921
52867 32778 115809
13912 17775 179137
42057 26206 151835
35418 45709 98189
52977 5715 36411
3277 29595 27193
50936 8287 62910
35843 9669 107418
12522 15952 186820
48102 13150 103246
41793 32404 155084
5193 26768 117246
36294 26757 186002
35892 13965 165734
22079 26892 98447
4043 11360 33444
17813 17407 73290
31286 27495 87039
16264 41549 187715
7555 10995 103122
26954 24907 135924
933 18476 131824
40957 7938 163721
1586 35554 69189
21903 30324 63127
38246 7890 128096
8276 21022 119496
46422 50115 127994
53652 40037 175951
18476 14942 116641
20599 5243 104755
41018 40605 47590
45968 3285 156436
11847 26453 174103
9737 1826 134717
49798 4974 13770
11461 9705 165420
26083 10449 133858
35383 6253 153496
3388 21449 169631
38381 48588 195067
6625 34644 102836
11697 19212 158047
37044 27911 80395
8208 35773 188706
34018 52325 41031
23898 23913 102405
41818 45375 37472
