171193 93248
56967 111428 50123
140765 54632 153273
108971 54529 47253
73242 140638 42157
120722 155884 35830
10381 126156 155820
139180 17697 169734
66902 168460 196133
57941 12327 10564
23190 30054 88345
123642 8591 12448
107769 93169 71325
159275 45514 57172
110763 38849 21188
62579 88559 134924
63670 9947 78508
86267 169868 116123
134863 116975 69700
56763 108058 45203
9741 36257 27256
48506 70446 160526
142247 13453 157710
158573 75560 172242
75946 154577 58994
142093 120449 38139
111719 24534 176979
74751 58572 118502
119605 91378 80568
11210 22614 44649
13405 153547 9485
10370 63726 182292
86811 60295 168006
37376 136317 92577
148550 120040 92077
133633 168513 1116
108319 139116 37764
164524 75284 124321
22724 76570 199081
152200 20913 38396
136445 84061 120119
1112 130568 90790
115921 76859 174176
46234 124126 151851
66688 21630 90753
20595 148579 176676
70390 44080 172959
155590 122960 178446
11576 132207 199784
146886 34762 26187
11779 167953 115433
134592 13815 107848
155035 2445 118952
61388 59169 169836
93515 168696 131488
123031 141283 8493
137369 139872 36798
17699 4307 65296
450 97176 74952
33520 127070 192644
79271 115654 32720
27444 135864 197658
42209 97736 97229
70568 132332 177072
83911 105052 86952
50064 93123 196402
43704 67398 151418
22267 46740 69393
102102 33505 69497
146174 3026 13615
149510 25252 147658
126601 89849 184707
10922 15711 113757
103616 115896 75815
22234 64798 52357
58366 160198 76839
74885 28235 30165
41322 142678 154201
125463 18925 166740
137428 157334 192051
41898 4644 104206
16892 105418 157225
45538 5790 112538
160885 52759 155602
96202 166528 87128
136336 142843 129096
20042 25247 109281
144878 35111 198510
72400 165105 38972
169633 38517 20094
111458 103440 107260
9759 122048 11743
86794 131819 7762
127500 167420 121987
110533 140144 18770
2716 169348 113465
26877 31623 72363
7262 14361 93870
139263 167154 70343
43689 51394 161968
47686 147995 123443
24983 167800 69099
28822 135751 188844
64797 78433 73596
153735 117654 170051
109 78329 128322
137155 84705 87426
93744 48434 165688
83351 149732 3414
67576 101083 28645
123927 132032 100297
29084 119451 8992
65851 97774 157295
151721 147575 34625
22126 39544 62136
9296 9251 138439
12632 161845 48197
98875 139248 182751
67003 12550 132198
9835 27330 78683
115836 14556 111510
96148 105256 137224
116223 13853 23407
26634 15985 134947
126041 77194 67909
154770 124703 61752
75041 149693 113163
137132 150267 183693
129304 75807 100258
103763 141364 191084
21528 47120 163581
120856 78847 78255
127220 136195 1942
103428 153602 11770
7067 163572 40158
93095 168725 140672
99682 87956 31836
60940 155130 115611
119658 40931 57144
40951 5208 171960
115209 69087 2847
48538 94430 160203
139563 26854 62841
83782 80311 110672
9319 53893 62895
22684 76843 69382
36860 42074 150221
45149 90744 80162
5260 163199 72506
60837 338 36311
125982 9891 134322
126117 141985 18460
133701 147713 49489
39680 139885 29460
23663 56293 67460
162404 54467 168233
126593 83194 119094
71934 90267 52902
2539 79884 3096
6626 143252 93253
163646 45152 43318
85852 131811 99870
107180 144715 33633
49985 105245 12405
125587 116818 183143
112066 82997 173647
78160 59850 92514
11287 147952 112682
65802 47504 59319
124389 28581 79373
12986 89822 115781
90276 67154 86143
153701 99823 136124
83705 132392 24152
168465 31467 144621
14560 9227 55351
127011 44338 182180
40866 57798 104085
138745 112028 172891
170636 149340 50743
17138 29011 71379
116383 10653 34210
2436 136288 26475
30894 3766 149134
100837 37596 113768
108160 155570 160364
38760 80980 175372
13010 116316 46958
92722 54210 46716
22459 69599 129472
147232 85367 59144
40825 67736 80418
115479 90697 190689
96078 69630 121070
87274 114294 22624
81278 49332 112408
75225 66639 65665
121654 117267 70913
20673 45989 1824
143228 80228 68359
22597 47412 36246
68111 86321 177229
5763 65708 92246
161501 139667 132424
111184 148174 148716
73719 72693 159894
69329 113043 96490
95077 91547 31417
14877 124322 108476
19425 124126 95618
118268 139899 162318
122091 88320 38808
29979 105025 155841
137050 65536 40666
141613 117788 60675
105813 33678 130030
71232 8890 87453
63540 73073 1500
58219 129224 176514
125291 90507 35307
1184 115951 58948
138060 15992 143707
79069 152337 164211
90265 135437 71493
61250 91897 101572
148867 7691 124264
26985 8581 121493
49806 74366 90043
58646 17226 146294
61778 109321 98646
110014 105411 98183
30827 47056 137850
9494 85522 154873
3822 90950 180695
1525 124025 197306
166969 95669 10533
126041 63213 81740
31424 146135 47490
12890 37081 164813
10295 6157 41314
125147 30551 140728
107805 7682 110242
80095 147401 52353
119206 139418 16187
10289 108883 170761
31546 141310 23846
103132 88636 76092
97567 11914 33507
24151 113143 39581
88257 55372 32093
143583 154937 140465
62788 160265 146078
139743 17350 71881
11060 57958 196615
121382 101487 39908
150304 83208 167076
117460 139736 188504
44834 60429 104510
72681 17578 110920
2312 68558 183368
36716 4338 14096
40891 159998 20743
102737 10718 136103
168036 66483 110147
57329 131485 146162
137723 156879 149432
160177 116707 114660
77013 168884 12576
80165 25069 141447
159170 126709 50599
86498 149948 54510
78277 52285 6921
6590 124692 175638
152876 158615 138552
97573 119764 57608
138642 140143 31197
28389 125091 74829
33508 37511 22806
26599 34586 1000
114316 32428 96765
1334 4128 141616
85319 15332 37870
39886 114756 144898
32796 75595 5775
102064 19793 41320
169504 127828 92365
11751 24199 120488
111464 69904 3577
89357 26160 190840
82912 59267 97219
166639 62700 165858
49671 1248 132532
1276 30043 168849
3260 30993 112794
40507 30664 121148
135014 168358 138283
159674 70247 106654
112489 67110 25761
153697 163660 156860
54902 96175 124506
63097 134557 175669
143285 39208 129062
87062 87968 95828
39475 45538 71357
130420 37678 92454
65153 144815 123044
92063 50743 105548
112649 109414 117476
9282 48550 119785
117551 85467 73860
95145 51147 194120
2542 149705 176995
98878 74039 16929
13473 63688 144923
138946 127776 19599
55986 153455 43573
111074 160769 152320
53239 168482 57528
28914 74093 111580
97391 127348 133688
5834 49174 84807
48218 4742 132454
33498 167485 65997
123161 70829 84058
17915 37535 67044
38796 37997 172342
36404 53858 136957
78833 73785 176468
18963 160185 74148
29520 146128 91507
117932 163840 23642
15407 157953 149750
69879 145353 44553
156848 40342 98626
116838 34859 100697
37191 164039 82936
150794 39765 54443
153849 90849 158039
116775 34751 132758
96183 56695 171374
153005 50056 67875
37941 118004 105165
98614 161396 125245
57746 112523 10913
30855 42849 63334
142342 104552 101963
11031 60322 28569
35973 167551 51048
46910 122577 193103
78392 37512 159983
114437 96005 147920
9278 154944 44792
92217 65249 185707
24012 57157 18565
101770 128792 191386
79502 88560 26913
90501 92271 137272
103475 46161 30384
112784 134481 197418
146768 79205 92291
30963 93850 20704
98360 43165 12143
76334 33639 22990
35361 79586 182871
133684 86292 46719
89594 135142 80910
112629 137396 51653
128890 49822 13416
48378 106350 126739
71118 14903 58992
106248 119026 64839
34779 47570 37362
19899 155071 93765
156693 33396 197117
64669 23801 139054
61953 147036 190389
36224 85313 115480
2494 49249 80838
122948 148341 48860
54264 164580 142910
95115 57920 30669
162172 155996 38227
98423 130639 100069
59335 39370 66357
18145 52138 133349
12852 156098 68042
107493 73790 145883
142240 3898 91529
130082 86226 8077
68570 171055 155829
153264 16432 54689
118628 55718 197078
150871 60040 59537
169321 136297 125568
164365 92991 93454
165684 118257 138759
27214 106484 71579
17941 124557 176225
146911 54015 11842
36209 62217 125268
64149 59998 101737
126029 166964 97304
15896 155225 56725
33622 169135 16308
27367 70027 190591
100153 96991 18948
79987 138826 20471
129938 155683 148122
132829 6926 29401
87656 152259 92652
55506 13440 21079
88413 89454 129910
105178 37227 140425
155782 73829 99985
119905 7174 59458
16624 105426 102474
148871 70465 137084
64531 112442 8813
89428 114911 122753
58676 53439 123951
43052 925 145405
56289 50640 186849
39219 132792 183906
130936 132601 5106
62886 115603 94759
124509 33567 98971
669 39662 8070
813 123578 133754
114185 156480 135384
142742 108005 22
108397 139320 36514
117300 109976 62506
26616 163888 74516
126326 155457 136495
39572 149747 124142
148004 147280 73619
112070 1614 151070
169941 90528 79679
86956 93992 33338
34288 160893 127415
136703 3165 23338
40194 155014 15857
87026 115440 137569
103747 122961 114110
141880 42426 138621
150058 44087 4868
81507 112978 21960
26084 99906 22161
3087 37968 132589
3036 4442 127516
163129 95462 113846
105595 82757 3157
129807 64142 100516
71952 117502 164637
92318 111082 56930
41263 70394 40806
117862 34755 114358
117612 104850 15671
19303 40428 148771
7453 27477 150389
82816 166106 8503
41372 95759 80830
128034 95124 124760
155926 8019 17204
166870 52317 107192
33187 99744 111139
21474 158232 192197
113240 168859 199212
101578 19573 169712
113432 134598 101725
74159 163374 68303
105277 53495 182080
115937 120598 51007
2492 91932 169656
64256 161790 128500
117732 8756 185033
17410 131702 7784
89966 94097 184737
113076 33851 493
96820 143636 195829
65276 149726 174419
129697 9894 102225
5536 104753 147247
65761 59869 48445
165949 46977 172066
89890 68359 161846
142276 131434 17455
4107 7186 8835
117833 324 127846
12014 95917 19617
117257 94209 88728
20050 44883 181858
91768 163918 64979
71091 135620 126852
10028 27325 62584
11596 90602 4865
126743 11154 188893
23920 71702 137954
142377 42700 138130
92942 110167 171075
38586 135894 8834
61016 133325 107905
7879 37145 195501
23165 116062 150596
89611 33152 192724
139170 8885 138748
24834 168859 198881
87345 33748 168645
14123 66223 62434
11362 81528 27380
137237 109602 22096
120953 74407 193257
150534 24722 83529
57525 37649 167520
47777 69756 107283
17097 121002 73499
162856 69618 34220
122325 97522 62439
20765 139954 164011
116380 133866 106582
125626 69298 146351
138924 104662 116092
4322 112936 24473
88601 158146 76769
160145 152827 19145
146109 82346 117359
99558 52523 108887
103893 40638 20952
17928 5907 143023
15326 167516 47405
139740 132602 75149
16555 116826 82085
10492 151106 6009
985 167701 30465
135159 2034 41393
35670 40700 185331
21631 85187 75663
6548 79339 2577
69069 107620 19737
99938 62611 89638
27835 1147 9253
88086 165547 164340
62823 19399 172732
127057 47117 155035
38997 135602 174096
35021 68147 124949
168381 26134 126927
29385 38464 72347
157626 168878 115685
7355 533 188881
22782 101773 86165
148914 91120 193858
55496 19726 88384
135918 32926 169832
165487 80288 3129
73141 153678 150339
37063 71244 113870
6210 78508 106810
76078 107946 172640
114179 100272 105137
83580 149237 4713
118893 65858 167560
49011 81437 176410
117205 33038 13522
95680 37116 14399
151200 21367 10524
44681 32291 130712
20130 131531 139585
135306 41940 171424
10996 160451 182808
33399 57072 176441
26991 159243 190776
149985 29943 55298
141953 166467 62072
55077 158805 184566
34256 33269 180744
126314 5457 5552
91946 38013 189158
69041 15260 35828
28839 27286 173430
152122 62256 148909
169499 108138 73266
64669 45993 20815
133045 24023 826
143012 40430 103262
85101 94343 29597
155528 61202 103646
44380 153865 58561
71199 96837 198217
52475 104115 95960
157094 135141 8620
100884 108157 64524
67796 158762 191563
110661 75531 149713
67202 152391 126634
118455 119619 5017
14310 64549 185606
11610 132105 56936
66853 61031 170866
87108 159410 156830
42722 75446 199760
32569 138972 121014
39548 129307 80274
56425 158760 45454
138032 79775 20979
143564 15956 98302
94314 60567 168105
131461 109622 194622
125322 164973 87190
140759 19011 14330
80728 20099 42429
59485 119565 70670
118003 124303 172904
166067 17739 80988
159945 88528 25849
81702 161782 93288
24005 132219 197624
22605 90992 40606
100138 58401 116674
152281 87191 146160
60646 11582 72952
60532 125175 69540
156549 124915 122796
1294 102164 34655
77824 129365 184425
91246 67944 120413
70389 157614 101043
81463 124017 1817
135896 106462 63300
158133 167856 68377
12764 170693 167004
56015 11352 74257
18673 134772 26252
75850 101964 11709
99752 131067 140471
147327 62757 34432
44272 161032 44676
144031 8390 190174
26268 43214 89679
54131 81298 2704
143432 9526 111628
113250 116921 142265
150187 152317 10879
167505 117983 55788
49400 22407 119471
7165 79209 43547
125184 150876 87768
86242 27531 182396
92778 128582 109783
93137 10242 2564
22883 169315 156617
96807 16221 55994
163828 166309 18086
69602 20487 198503
124712 49997 23253
1059 141960 83482
68973 142543 167319
81870 96289 105614
47668 78667 16946
52590 129454 12261
29768 36357 92616
64498 165930 82355
76410 82280 162826
61122 112473 150581
67368 128139 77643
88835 84460 131262
26786 85242 137423
106766 163945 85102
165656 77445 15804
95865 44118 74424
31402 101604 152315
1352 104447 115881
6051 123299 138309
40666 52013 177535
32433 167543 149090
96019 169994 114377
568 121549 197817
82823 65886 196079
17441 7510 128039
83859 93466 184796
107146 137903 175909
105146 140668 31016
81981 135759 195737
137151 166116 4511
75835 48000 87736
58458 43093 58901
27221 80519 88475
55305 16888 64289
117420 144973 158452
17661 31090 114210
1657 135967 13828
130759 147525 96279
2935 77865 95260
87083 132190 101955
76888 11670 146472
13598 38928 106728
41548 30400 146831
110089 126399 168334
630 129800 11560
149951 44357 55470
37201 76970 163555
28700 75596 154068
154432 103904 17828
90460 161830 42329
58233 151947 120262
75465 31559 132925
110255 41611 104032
43168 8373 160377
118842 22560 69636
153975 48724 15967
103065 123938 153399
45282 165647 195535
148558 93410 93269
110500 144960 105251
143323 110930 155617
101197 93366 100613
18448 132855 107321
111399 40078 143931
93752 16611 189748
152325 75190 151781
91654 2555 181667
15587 86529 115044
16421 131017 168948
126531 28714 96378
132873 50442 67377
75227 61307 140882
45853 127372 58106
680 37358 154077
105590 162165 44473
83051 131798 194598
47543 121027 185020
159179 119715 129464
167178 24820 137305
99220 123829 16616
161840 145734 138120
26173 88926 68206
88427 119708 149707
21247 168116 69699
52186 23474 107993
22644 141114 97225
138933 77723 96306
160048 105599 184714
72009 97914 141836
85523 148310 11091
40292 56530 97692
162165 10645 143647
150540 158255 40516
124155 110485 96413
159205 18276 25839
74727 94419 12677
20805 168433 128972
8495 97914 116469
31128 29985 172759
70654 69960 153034
74225 99998 73805
90121 131960 40635
16669 71953 123329
56029 147233 81375
115686 103363 127580
159852 124231 18091
158217 11985 15903
161043 40892 82969
168513 3798 7084
81504 159703 12861
165554 156011 176576
79696 49332 65319
23433 62389 79306
126621 18911 17734
37127 102571 16730
95971 144315 115887
30143 121223 115132
56798 8077 120771
38811 134218 174916
2334 51244 171135
12055 52645 39302
49415 40087 106444
69535 16512 27418
35852 140498 118157
118999 23529 182277
148643 63182 85946
55066 163197 75863
79701 150187 84031
44085 17863 91273
14355 123612 161332
109431 28428 100450
88770 11002 27483
148936 143655 101136
54706 38030 49739
115212 84040 2869
65823 4791 147581
115511 138589 71767
126288 72638 55286
107405 167605 92892
70488 157886 67090
166504 54640 149399
155534 123800 68665
22895 116423 196825
117881 162470 14196
15920 102044 24196
58638 1283 128995
115205 126598 133197
40720 61514 124587
97363 166980 8334
62855 88223 91306
151350 76345 57377
72685 132579 78958
76948 151646 176767
117479 51438 150749
85469 92955 193461
51706 22422 160609
146715 169716 46195
150041 162452 116633
124178 35292 46249
2233 30080 103773
122895 154819 64990
22421 20368 39655
133092 13101 46945
155936 5301 73050
41273 51594 51236
17781 142646 109914
19339 4182 143792
140748 40274 128315
96513 42638 30169
151106 45301 120801
59924 2281 60623
159738 33493 118062
76332 147569 124134
44773 74436 177518
32827 26806 17657
35693 887 167792
79923 39194 193404
51303 126083 151878
81988 112869 68547
98760 18780 25965
77430 142992 110478
146301 3809 16088
71910 143493 171719
11208 165406 71584
65750 45391 65172
19775 137110 112163
11922 67417 118600
157212 29136 22404
25409 73873 115163
113132 99141 40400
110282 33524 128311
143546 16323 179218
91894 104069 180239
149884 46820 129094
121512 160772 36318
58275 83466 75523
83448 99614 36026
54845 154729 45638
16626 134741 166630
147295 38234 176102
104617 80041 139323
162475 126688 36918
58520 140178 77465
45657 94696 94529
50458 140537 14756
60229 154431 114195
75303 96775 96992
140753 48816 52162
78575 148895 75110
103579 57385 50486
44343 58900 64689
112905 7387 162360
117054 35859 155293
133808 21765 115587
27540 31415 84792
43461 116760 53735
22880 13729 62961
53489 146169 172193
87771 5649 49728
135487 44126 141313
114878 59206 161316
99012 130293 34813
104402 63768 22698
34582 132593 52399
153732 148756 72425
53727 55078 125387
55844 124753 178041
42594 20227 158148
58982 142504 100239
38170 17251 23798
120885 120995 45156
144092 51044 161067
59495 136103 132531
115699 37586 186551
64897 109064 67911
116363 93035 188373
87690 84054 146619
91751 99240 19614
17301 65280 123610
27825 74442 35635
158553 133312 94526
96812 171037 5975
67497 156256 176485
85074 32808 199005
44833 126360 170441
19500 70420 46203
131273 143402 20350
71090 153447 40262
27097 122667 182884
157023 28087 38498
147676 154860 33040
160108 22743 26713
121202 36436 67841
63927 64235 7887
55006 153744 163560
153324 140964 123756
34046 40431 47711
48015 129397 9442
20642 56045 149818
336 37119 116966
121974 124021 142690
108368 143407 37679
131366 142990 160460
124668 166828 17197
9315 36780 37773
107027 79423 4534
95272 86245 175818
166493 2524 25169
147476 103 122440
69933 127499 148930
41909 137354 170474
39182 109753 166375
146319 130082 99547
171074 92322 75294
22992 110031 159876
161874 28393 75984
121951 152374 125700
137782 109036 24624
127247 86505 86211
44133 66656 97983
72731 71507 4303
122709 119282 182307
119175 42556 68326
18316 152837 27131
126448 130314 15680
100300 28452 7651
45334 146182 195606
107759 52815 98672
138657 66810 111610
123513 158341 30455
120108 126069 71969
30939 47403 24192
104245 96178 78835
104394 80907 163624
21253 6075 75240
114635 137053 119956
3656 109698 192036
121657 97781 180721
81800 9307 192424
166085 166748 183950
169063 131755 49117
23498 168491 147865
128102 1193 177234
147328 100839 141265
13193 168376 147446
18971 29168 36300
58350 21206 94613
134126 142819 198444
168790 97875 178591
152585 25562 117738
55090 33939 77933
17283 31674 159965
23712 35228 94661
88617 49115 65595
55369 60439 118351
122349 57267 27173
563 60239 151919
117809 82727 140894
160045 83237 93252
78647 115987 34958
14922 22848 127466
55177 17514 45086
81262 112440 141352
8739 83004 41811
104917 142694 89575
69096 101251 111588
72125 39305 166362
57984 160123 145014
135179 155541 69488
21601 33015 138900
6986 39231 141187
131638 152789 40593
22611 157523 182534
170111 77436 164993
76628 35264 20568
150240 83928 59074
13195 59261 185237
72630 118444 137124
90796 53002 12135
54900 157620 99340
79998 63751 144343
158364 112051 36564
90353 26424 150866
60090 11069 118105
112875 40861 192469
145051 102884 180680
108683 93786 153260
52029 139785 110735
62862 70634 114036
89403 60367 120085
23839 158343 11135
14196 45840 104053
110896 145469 8556
38041 111009 191390
158295 12449 19937
6809 34405 77332
162200 18197 24894
142142 110434 90342
150334 120895 161201
161294 16112 6061
25130 21956 88256
75702 12683 7843
103934 113038 85959
138838 168633 39628
4000 36245 177612
38717 136153 68972
157330 10128 74633
141179 75712 23839
8500 170027 77167
75413 140658 110323
162715 88137 14951
28999 117425 139314
59588 44906 155093
8963 69548 142408
138911 106850 166459
76934 48490 118813
143689 137615 199979
122319 106712 130050
26106 38531 65308
25590 79877 15214
159008 9012 97854
26542 96595 15660
163625 52854 63711
149165 138876 130407
37243 133678 181410
165654 48702 31378
92850 162310 194588
153562 119440 14755
169703 169581 65561
151150 72882 79506
47450 160256 65176
35357 13443 16060
159899 35157 181594
34309 157047 13802
104067 112106 82166
80583 152147 117860
69406 6378 31796
39545 76680 114478
151761 153799 137341
24156 7147 85732
128537 143139 53548
136457 154289 135521
2344 77447 87995
108090 27093 83885
152231 105680 78691
132871 66287 199641
13440 52841 19939
93196 80315 110802
78932 116056 122017
10488 72878 161463
45748 6697 135079
14828 12517 86566
35219 134855 159633
36068 52043 52016
44520 21813 118846
109109 157241 196670
143713 116067 152077
56350 5534 128432
71476 114401 11261
31095 169291 102909
165452 156772 43527
76413 115018 72655
125693 106554 171032
135314 147540 165507
128202 122491 4496
46010 8813 115736
21597 87626 143479
90138 52471 121022
101699 116461 102545
137937 12086 54423
59127 5531 37290
110186 61238 79492
146057 79291 119277
61667 107923 61292
34931 20409 35114
60360 38425 138819
43381 25695 74796
139899 130522 22869
38212 55389 196023
54034 154360 146572
2514 38063 3843
18339 155859 155092
118214 132204 156048
28292 102853 23707
114726 114386 82789
78770 14648 15969
25780 163521 97902
81437 94993 190361
134658 108848 172046
6545 116486 11002
111154 6257 169539
171100 103778 196997
34837 12763 135746
46466 123108 172872
75166 74268 172814
71265 55747 35091
89925 67582 190544
132805 15225 49992
4628 123578 191166
40415 141575 76719
170190 153971 78915
147481 48517 16831
29897 92370 151116
142331 73034 54888
26089 119002 120843
99289 66257 103379
161002 159833 81887
64149 38194 140790
166406 110953 140677
50650 132786 73427
154186 65024 26946
32295 26656 63573
123896 48196 23186
89457 68960 5304
44617 115927 48512
7378 65779 13891
30715 32178 77142
53877 58147 51766
21558 145512 107413
8289 146355 34451
169021 61531 156035
46707 105700 4354
165645 53210 124436
143795 151921 102879
157047 34956 120622
95440 1385 9598
124243 113568 178356
156629 70754 138257
47224 95140 68172
128008 84555 128828
491 77988 98316
86506 35957 152167
152318 41707 42021
23248 31693 130869
120222 137530 113967
11614 23438 98594
139040 112529 101921
167622 153576 162185
139205 1824 198629
97453 65006 64977
45681 45328 137775
71139 133893 123145
53195 16719 179874
42139 3444 161792
146125 25370 29653
91619 150137 28854
78422 21163 104162
30637 130352 56876
119489 99963 183652
27754 136347 47012
9506 125073 163996
107191 78159 152655
137522 79061 64570
165729 158826 152957
41208 148526 187795
169726 36443 126472
38992 32069 146175
141618 36763 191184
84614 51816 63854
76958 54709 182763
123783 28093 139092
95163 63223 119916
165660 81202 163347
23094 110901 71577
98439 155636 107242
118474 155844 106175
146298 18038 198234
63152 135446 81080
121026 137470 170209
167319 67178 106962
117089 105711 51815
89302 143419 88273
70595 171004 174663
92272 78293 57413
137038 166731 25812
74183 53152 177768
73014 131913 127481
11450 93308 42862
69779 150986 174237
101009 77716 171434
90728 139606 153235
154540 17221 92703
34110 82500 144279
135736 83977 116738
97102 85006 59463
89920 53835 71374
143679 73224 93249
10743 158676 66500
129329 72579 158496
82946 42792 11904
56354 70451 82854
125654 153591 153397
44955 137146 27381
162125 171041 95394
139706 89940 22004
126295 155529 50502
94593 15227 107488
26857 6668 47211
33299 93979 40517
145760 103594 150218
16137 80794 117717
48068 56435 106515
68032 11173 57335
127225 36095 143457
19706 37248 147741
164101 72873 135706
160081 14687 198821
167126 169005 13051
126165 3 192846
87129 11107 17577
135378 120446 180463
124525 122568 93649
123791 96306 61897
74529 51882 18677
72559 9424 8133
16215 38185 50201
150469 67184 24750
156914 49542 141595
119966 7148 92833
56138 55972 118059
88741 122174 176301
122957 12229 125194
85747 112569 77874
76450 66000 161134
24467 94978 189348
148450 83913 109600
57589 37300 29418
33858 52153 18764
60617 71801 124466
26001 108634 192703
43320 19951 120030
127025 110085 16821
140479 104014 101497
133636 29044 130984
130526 71370 5006
108291 38222 34420
24466 31428 150527
35495 91457 96134
20757 17740 116610
131682 123240 109125
53068 82467 178897
36569 49412 80912
52041 53221 120192
142143 117653 174694
101269 95041 24667
69138 30230 68981
124367 60182 132732
22070 25110 45029
59555 99807 60133
95161 142975 121256
5675 81060 196356
128544 63391 10488
8883 31744 70119
121142 37007 158104
62879 95155 63380
81885 77915 7903
115462 103708 107723
46749 110878 22886
27057 121035 111543
98626 110957 124123
54117 77081 58840
21687 106075 176812
132515 94833 144294
9474 136593 39827
116417 7943 132046
156107 81445 42862
14669 31659 166767
142047 65181 34994
132050 96838 165049
151204 4481 40141
14925 130944 18417
13570 810 47832
147973 38702 42993
18617 76703 61335
55966 118488 112414
10726 61475 178208
149035 148471 76311
142111 134343 130169
162118 69823 128592
143661 98645 168595
4071 163517 40215
117714 44490 91049
142362 162440 67415
32611 60553 72038
104272 127621 170897
15368 111345 86741
56036 102094 78879
144332 68496 11788
17876 139722 34088
123454 135212 197098
50598 156777 120106
46902 110000 91930
103196 165107 69588
29447 5244 63719
35409 114911 192458
37630 100733 59757
104614 65558 193295
116559 164834 61821
87301 41493 53071
34410 14086 155372
3642 43106 157333
116481 89175 131209
143371 30536 152764
165209 16992 24105
128476 121557 162707
10152 109971 107262
95162 1179 194208
94865 67602 153054
40301 6448 134231
52700 88690 141591
77120 105525 152586
78644 124676 2627
134278 143812 53953
150457 141379 156825
60538 76511 60855
164205 96225 110057
11339 76287 140822
96183 98357 83310
54997 70636 4139
112043 39456 90020
3152 113864 135433
6421 141590 131213
5801 24279 12889
7048 152855 149044
63294 89948 60573
1057 56787 60176
128753 57343 54533
164391 143915 34745
122804 16551 50947
51461 73778 153413
76356 141188 8549
78087 6087 119279
114522 46295 38922
165710 113649 144545
43042 156349 23856
122472 45652 81031
100261 44650 128843
51236 12398 72304
111492 83382 192546
81141 9170 85220
50512 6416 93910
103082 7255 135696
21401 147837 10530
63185 70621 140570
110126 26055 102103
60343 98034 82775
159927 9093 59890
99237 127693 153437
150719 18599 40809
63052 149535 197469
40894 150330 100441
11955 84779 64380
61395 41877 46011
86011 79800 59459
145434 1419 124934
116584 49210 116692
47858 101942 92369
111150 53969 181266
49458 57170 40346
123320 14631 7846
140988 108896 15067
139339 151767 11709
121598 42477 76573
122393 135661 126375
59840 108241 50006
37384 70777 146786
119149 106607 103498
105738 31873 180307
94211 158864 187205
101255 88561 5454
764 91331 120376
82750 144375 5228
113891 129764 125190
162860 79828 190263
85765 36166 118130
55167 132795 146163
110157 39605 35273
6461 168103 77421
151181 69081 101709
137011 4999 100390
141006 15598 78850
34519 147025 95713
166439 127905 199635
25625 38394 111570
98738 21380 6289
19969 45253 130909
74048 88702 40856
98906 90190 38711
44030 100745 155077
141915 110326 35907
32052 59049 109534
87810 158908 148925
44384 111400 171595
144386 145711 86263
109661 108213 58078
27680 85341 113322
71634 60255 8757
111976 58236 109147
126195 111896 59589
44504 102087 65401
114344 165497 120794
107476 2979 3847
48205 19973 85459
114225 146818 107385
91492 160663 81922
57199 156141 134029
168623 147425 195747
20938 72985 66400
141929 136015 95210
4208 152927 68506
56756 117694 147679
162022 109631 173015
97 139194 158168
98081 171188 48983
135390 154816 147575
137488 24781 101389
4961 132930 87139
75059 145155 36898
24023 121657 62097
46264 36411 69928
26070 158716 162556
70872 155172 34890
40408 131666 125400
3754 166004 182880
56510 63860 46872
37501 25310 8364
124921 134144 58300
73860 169046 11756
30412 140459 84355
166962 16914 3569
26348 24162 198801
72531 62829 80182
74808 49807 48997
67908 141354 193213
18001 63254 125594
42328 116037 80043
111939 16514 153602
30499 34581 98704
75846 123744 27450
164582 85070 146699
21688 7986 89748
75043 47002 121227
11198 154012 36808
35388 105491 158726
28880 52860 128356
64367 30001 64979
77505 142706 31696
7542 33865 115033
158204 122061 143043
121430 45676 146401
51554 46356 141295
47504 151721 174411
41477 167126 78341
22012 77551 35778
69141 21595 72165
19673 143026 77902
12867 136270 73396
8376 156431 78323
33344 56491 124781
121772 170646 31703
168360 37561 62116
49386 106132 24869
87680 3005 57092
1872 61853 193708
160821 18066 74837
26583 80821 115858
144635 2066 144379
104889 63323 127130
140293 129536 197792
97718 131989 19355
158764 75200 127444
92129 165524 85999
138518 21271 27139
46130 40370 30911
28962 92303 76002
102173 147618 19690
53379 68152 16119
43907 125690 165459
67989 167663 159535
77463 74553 30527
154244 150097 131206
117313 112994 136257
37953 49083 74237
54224 128436 148022
23559 159169 9695
16710 103570 127886
114547 139257 151273
109255 18963 178796
161686 124209 47185
154207 153448 33567
33703 119489 56529
30545 20986 160348
160464 123393 110911
50200 136227 79716
60712 93017 197775
150073 51011 105950
161857 137030 90138
141861 9527 80874
13732 47103 19654
159000 63427 113669
119685 79333 21086
114407 61331 81235
115462 37856 174054
287 115048 192423
82205 21646 101200
104310 149611 94267
29981 70082 47726
44814 109580 8165
136519 128759 44614
18568 95559 105206
65512 13408 111370
56032 98833 20424
87309 64144 13252
148744 157945 58528
138142 160918 48398
98031 111406 35492
96132 8544 8078
165159 171141 159
146033 31434 167386
90892 68080 85669
54936 110564 130244
37520 95320 11924
147051 95063 42386
55300 43534 67078
29318 33431 122635
108174 164296 66800
145085 121326 49706
170383 86512 19029
127620 60964 110712
457 91428 179654
142101 107823 197534
67471 87351 53698
32703 15188 186367
94486 121509 45105
76350 77272 154838
52679 129204 101163
138176 66290 8038
166442 5699 43218
143548 118690 40119
102898 9373 95214
118826 20427 146512
28971 100167 157626
33364 97822 183786
132508 106635 104947
